,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
366,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #9574'],"['Score: 6.931 (scored by 1,583 users)']"
367,"['Genres: Adventure, Comedy, Fantasy, Romance']",['Broadcast: Fridays at 18:30 (JST)'],"['Licensors: Nozomi Entertainment, Geneon Entertainment USA']",['Favorites: 33'],['Popularity: #4774'],"['Score: 6.931 (scored by 6,970 users)']"
368,"['Genres: Adventure, Fantasy, Sci-Fi']",['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Funimation'],['Favorites: 204'],['Popularity: #2132'],"['Score: 6.931 (scored by 34,518 users)']"
369,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #11654'],['Score: 6.931 (scored by 500 users)']
370,"['Genres: Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #13436'],['Score: 6.931 (scored by 403 users)']
371,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #9683'],"['Score: 6.941 (scored by 1,054 users)']"
372,"['Genres: Action, Comedy, Romance, Ecchi']",[],['Licensors: Funimation'],['Favorites: 149'],['Popularity: #2051'],"['Score: 6.931 (scored by 45,730 users)']"
373,[],['Broadcast: Mondays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #7489'],"['Score: 6.931 (scored by 1,607 users)']"
374,"['Genres: Drama, Romance, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 72'],['Popularity: #4035'],"['Score: 6.931 (scored by 10,707 users)']"
375,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 02:00 (JST)'],"['Licensors: Crunchyroll, Muse Communication']","['Favorites: 4,272']",['Popularity: #446'],"['Score: 6.931 (scored by 173,372 users)']"
376,"['Genres: Sports, Ecchi']",['Broadcast: Thursdays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,390']",['Popularity: #535'],"['Score: 6.931 (scored by 185,983 users)']"
377,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #10321'],['Score: 6.931 (scored by 647 users)']
378,"['Genres: Action, Fantasy, Sci-Fi']",['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 376'],['Popularity: #1091'],"['Score: 6.931 (scored by 78,737 users)']"
379,"['Genres: Action, Adventure, Comedy, Drama, Romance, Sci-Fi']",[],"['Licensors: AnimEigo, Discotek Media']",['Favorites: 9'],['Popularity: #6565'],"['Score: 6.931 (scored by 3,229 users)']"
380,[],[],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #9767'],['Score: 6.931 (scored by 759 users)']
381,"['Genres: Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #12578'],['Score: 6.931 (scored by 356 users)']
382,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 163'],['Popularity: #3363'],"['Score: 6.931 (scored by 10,686 users)']"
383,"['Genres: Comedy, Fantasy, Slice of Life']",['Broadcast: Sundays at 02:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 11'],['Popularity: #7804'],"['Score: 6.931 (scored by 1,701 users)']"
384,"['Genres: Award Winning, Comedy, Supernatural']",[],['Licensors: Dentsu Entertainment USA'],['Favorites: 10'],['Popularity: #7295'],"['Score: 6.931 (scored by 3,466 users)']"
385,"['Genres: Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #5879'],"['Score: 6.931 (scored by 4,577 users)']"
386,"['Genres: Action, Adventure']",['Broadcast: Saturdays at 17:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #10135'],['Score: 6.931 (scored by 526 users)']
387,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8798'],"['Score: 6.931 (scored by 1,471 users)']"
388,"['Genres: Action, Adventure, Comedy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: ADV Films'],['Favorites: 34'],['Popularity: #5530'],"['Score: 6.931 (scored by 3,993 users)']"
389,[],['Broadcast: Sundays at 07:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 30'],['Popularity: #7940'],"['Score: 6.921 (scored by 1,787 users)']"
390,"['Genres: Action, Adventure, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #7594'],"['Score: 6.921 (scored by 1,976 users)']"
391,[],['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 35'],['Popularity: #7271'],['Score: 6.931 (scored by 846 users)']
392,"['Genres: Action, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 24'],['Popularity: #4619'],"['Score: 6.921 (scored by 10,803 users)']"
393,[],[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #6992'],"['Score: 6.921 (scored by 2,123 users)']"
394,"['Genres: Action, Comedy, Romance']",['Broadcast: Tuesdays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #9452'],['Score: 6.921 (scored by 750 users)']
395,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10356'],['Score: 6.911 (scored by 726 users)']
396,"['Genres: Action, Adventure, Comedy, Drama, Fantasy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #2893'],"['Score: 6.921 (scored by 21,346 users)']"
397,[],[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #12627'],['Score: 6.921 (scored by 247 users)']
398,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 2'],['Popularity: #6868'],"['Score: 6.921 (scored by 2,911 users)']"
399,"['Genres: Action, Adventure, Comedy']",[],['Licensors: Discotek Media'],['Favorites: 1'],['Popularity: #7946'],"['Score: 6.921 (scored by 1,916 users)']"
400,"['Genres: Action, Adventure, Comedy']",[],['Licensors: Discotek Media'],['Favorites: 2'],['Popularity: #6681'],"['Score: 6.921 (scored by 2,611 users)']"
401,"['Genres: Action, Adventure, Comedy']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 4'],['Popularity: #6704'],"['Score: 6.921 (scored by 3,234 users)']"
402,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #6785'],"['Score: 6.921 (scored by 2,428 users)']"
403,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #10457'],"['Score: 6.921 (scored by 1,037 users)']"
404,[],['Broadcast: Saturdays at 06:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #10558'],['Score: 6.921 (scored by 863 users)']
405,"['Genres: Action, Horror, Mystery']",['Broadcast: Thursdays at 01:45 (JST)'],"['Licensors: Central Park Media, Discotek Media']",['Favorites: 92'],['Popularity: #4499'],"['Score: 6.921 (scored by 7,037 users)']"
406,"['Genres: Action, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #2594'],"['Score: 6.921 (scored by 26,307 users)']"
407,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #5283'],"['Score: 6.921 (scored by 4,781 users)']"
408,"['Genres: Comedy, Sci-Fi, Supernatural, Ecchi']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 625'],['Popularity: #951'],"['Score: 6.921 (scored by 91,754 users)']"
409,"['Genres: Adventure, Sci-Fi, Slice of Life']",[],['Licensors: ADV Films'],['Favorites: 8'],['Popularity: #8092'],"['Score: 6.921 (scored by 1,659 users)']"
410,[],[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #6932'],"['Score: 6.921 (scored by 4,050 users)']"
411,"['Genres: Action, Adventure, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #13890'],['Score: 6.951 (scored by 187 users)']
412,"['Genres: Action, Fantasy, Romance, Ecchi']",[],['Licensors: Funimation'],['Favorites: 100'],['Popularity: #1639'],"['Score: 6.921 (scored by 62,942 users)']"
413,"['Genres: Comedy, Romance, Supernatural']",[],['Licensors: Bandai Entertainment'],['Favorites: 3'],['Popularity: #4995'],"['Score: 6.921 (scored by 8,386 users)']"
414,"['Genres: Action, Adventure, Fantasy, Horror, Romance']",[],['Licensors: Geneon Entertainment USA'],['Favorites: 41'],['Popularity: #5116'],"['Score: 6.921 (scored by 7,103 users)']"
415,"['Genres: Action, Sci-Fi']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 727'],['Popularity: #713'],"['Score: 6.921 (scored by 186,241 users)']"
416,"['Genres: Comedy, Drama']",[],['Licensors: Central Park Media'],['Favorites: 3'],['Popularity: #7299'],"['Score: 6.921 (scored by 3,356 users)']"
417,"['Genres: Adventure, Fantasy']",['Broadcast: Fridays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #10475'],['Score: 6.911 (scored by 758 users)']
418,"['Genres: Sci-Fi, Suspense']",[],"['Licensors: Crunchyroll, Warner Bros. Pictures']",['Favorites: 45'],['Popularity: #3460'],"['Score: 6.921 (scored by 17,180 users)']"
419,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 79'],['Popularity: #3750'],"['Score: 6.911 (scored by 17,734 users)']"
420,"['Genres: Comedy, Slice of Life']",[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 75'],['Popularity: #2844'],"['Score: 6.921 (scored by 23,533 users)']"
421,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Mondays at 18:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #11847'],['Score: 6.921 (scored by 360 users)']
422,"['Genres: Adventure, Sci-Fi']",['Broadcast: Fridays at 18:00 (JST)'],['Licensors: Frontier Works'],['Favorites: 19'],['Popularity: #9771'],['Score: 6.921 (scored by 959 users)']
423,"['Genres: Action, Drama, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #4281'],"['Score: 6.921 (scored by 8,268 users)']"
424,"['Genres: Fantasy, Slice of Life']",['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Funimation'],['Favorites: 184'],['Popularity: #2294'],"['Score: 6.921 (scored by 25,294 users)']"
425,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #12636'],['Score: 6.881 (scored by 310 users)']
426,[],['Broadcast: Sundays at 09:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #5760'],"['Score: 6.921 (scored by 2,687 users)']"
427,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Bandai Entertainment'],['Favorites: 1'],['Popularity: #9131'],"['Score: 6.921 (scored by 1,239 users)']"
428,"['Genres: Action, Comedy, Fantasy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Geneon Entertainment USA'],['Favorites: 55'],['Popularity: #4325'],"['Score: 6.921 (scored by 9,125 users)']"
429,[],[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #4094'],"['Score: 6.921 (scored by 4,957 users)']"
430,"['Genres: Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #8781'],"['Score: 6.921 (scored by 1,385 users)']"
431,"['Genres: Adventure, Comedy, Mystery']",['Broadcast: Mondays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 111'],['Popularity: #5185'],"['Score: 6.921 (scored by 5,170 users)']"
432,"['Genres: Drama, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #9501'],['Score: 6.921 (scored by 534 users)']
433,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 103'],['Popularity: #3418'],"['Score: 6.911 (scored by 15,242 users)']"
434,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #12480'],['Score: 6.911 (scored by 184 users)']
435,"['Genres: Comedy, Sci-Fi, Ecchi']",['Broadcast: Unknown'],['Licensors: Maiden Japan'],['Favorites: 105'],['Popularity: #3492'],"['Score: 6.911 (scored by 15,529 users)']"
436,"['Genres: Action, Adventure, Comedy, Sci-Fi']",['Broadcast: Wednesdays at 18:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 46'],['Popularity: #8323'],"['Score: 6.921 (scored by 1,412 users)']"
437,[],[],"['Licensors: None found, add some']",['Favorites: 180'],['Popularity: #2137'],"['Score: 6.911 (scored by 42,095 users)']"
438,"['Genres: Adventure, Comedy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #13688'],['Score: 6.911 (scored by 187 users)']
439,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #7869'],"['Score: 6.911 (scored by 2,579 users)']"
440,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8120'],"['Score: 6.911 (scored by 2,485 users)']"
441,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #10492'],['Score: 6.911 (scored by 685 users)']
442,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],['Licensors: ADV Films'],['Favorites: 61'],['Popularity: #4550'],"['Score: 6.911 (scored by 6,603 users)']"
443,[],[],"['Licensors: None found, add some']",['Favorites: 54'],['Popularity: #2195'],"['Score: 6.911 (scored by 41,604 users)']"
444,[],[],"['Licensors: None found, add some']",['Favorites: 114'],['Popularity: #2282'],"['Score: 6.911 (scored by 15,903 users)']"
445,"['Genres: Action, Fantasy']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #5845'],"['Score: 6.911 (scored by 2,988 users)']"
446,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 1'],['Popularity: #9689'],"['Score: 6.911 (scored by 1,066 users)']"
447,"['Genres: Action, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #3603'],"['Score: 6.911 (scored by 10,973 users)']"
448,[],['Broadcast: Fridays at 08:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #14397'],['Score: 6.911 (scored by 123 users)']
449,"['Genres: Action, Comedy, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #8988'],"['Score: 6.921 (scored by 1,088 users)']"
450,[],['Broadcast: Wednesdays at 23:00 (JST)'],"['Licensors: Funimation, Sentai Filmworks']",['Favorites: 194'],['Popularity: #3917'],"['Score: 6.911 (scored by 8,178 users)']"
451,"['Genres: Action, Supernatural']",['Broadcast: Fridays at Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 283'],['Popularity: #1501'],"['Score: 6.911 (scored by 61,597 users)']"
452,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #10965'],['Score: 6.941 (scored by 347 users)']
453,"['Genres: Drama, Fantasy, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 26'],['Popularity: #5750'],"['Score: 6.911 (scored by 3,237 users)']"
454,"['Genres: Adventure, Comedy, Drama']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #11124'],['Score: 6.911 (scored by 692 users)']
455,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 86'],['Popularity: #3128'],"['Score: 6.911 (scored by 18,456 users)']"
456,"['Genres: Mystery, Romance, Supernatural']",['Broadcast: Sundays at 01:30 (JST)'],['Licensors: VIZ Media'],"['Favorites: 1,210']",['Popularity: #479'],"['Score: 6.911 (scored by 184,520 users)']"
457,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 81'],['Popularity: #2996'],"['Score: 6.911 (scored by 18,715 users)']"
458,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #8260'],"['Score: 6.911 (scored by 1,555 users)']"
459,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9834'],"['Score: 6.911 (scored by 1,198 users)']"
460,"['Genres: Drama, Fantasy']",['Broadcast: Sundays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 171'],['Popularity: #3007'],"['Score: 6.911 (scored by 20,826 users)']"
461,[],[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #7210'],"['Score: 6.911 (scored by 1,936 users)']"
462,"['Genres: Adventure, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 12'],['Popularity: #8445'],"['Score: 6.911 (scored by 2,103 users)']"
463,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 44'],['Popularity: #3676'],"['Score: 6.911 (scored by 12,194 users)']"
464,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 160'],['Popularity: #1081'],"['Score: 6.911 (scored by 116,805 users)']"
465,"['Genres: Romance, Sci-Fi']",[],"['Licensors: Funimation, NYAV Post']",['Favorites: 190'],['Popularity: #1997'],"['Score: 6.911 (scored by 37,956 users)']"
466,[],['Broadcast: Thursdays at 00:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 127'],['Popularity: #3461'],"['Score: 6.891 (scored by 3,247 users)']"
467,[],['Broadcast: Tuesdays at 23:00 (JST)'],['Licensors: Funimation'],['Favorites: 620'],['Popularity: #1259'],"['Score: 6.911 (scored by 77,664 users)']"
468,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #10967'],['Score: 6.901 (scored by 726 users)']
469,"['Genres: Action, Adventure, Comedy, Sci-Fi']",['Broadcast: Mondays at 18:30 (JST)'],['Licensors: VIZ Media'],['Favorites: 131'],['Popularity: #3326'],"['Score: 6.911 (scored by 18,891 users)']"
470,"['Genres: Comedy, Fantasy, Romance, Ecchi']",['Broadcast: Thursdays at 02:25 (JST)'],['Licensors: Funimation'],"['Favorites: 1,093']",['Popularity: #505'],"['Score: 6.911 (scored by 247,417 users)']"
471,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #6954'],"['Score: 6.911 (scored by 2,481 users)']"
472,[],[],['Licensors: Funimation'],['Favorites: 22'],['Popularity: #4663'],"['Score: 6.911 (scored by 3,869 users)']"
473,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",['Broadcast: Unknown'],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 9'],['Popularity: #6428'],"['Score: 6.911 (scored by 3,215 users)']"
474,"['Genres: Action, Fantasy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 148'],['Popularity: #2040'],"['Score: 6.911 (scored by 39,613 users)']"
475,"['Genres: Comedy, Mystery']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 211'],['Popularity: #3047'],"['Score: 6.911 (scored by 16,480 users)']"
476,"['Genres: Comedy, Fantasy, Romance']",['Broadcast: Wednesdays at 18:00 (JST)'],['Licensors: Synch-Point'],['Favorites: 49'],['Popularity: #6732'],"['Score: 6.911 (scored by 2,181 users)']"
477,[],[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8672'],"['Score: 6.911 (scored by 2,334 users)']"
478,[],[],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #2764'],"['Score: 6.911 (scored by 25,490 users)']"
479,"['Genres: Action, Romance']",['Broadcast: Thursdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 892'],['Popularity: #1401'],"['Score: 6.901 (scored by 51,353 users)']"
480,[],[],['Licensors: Central Park Media'],['Favorites: 15'],['Popularity: #8289'],"['Score: 6.901 (scored by 1,550 users)']"
481,"['Genres: Action, Adventure, Comedy, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #6162'],"['Score: 6.901 (scored by 4,205 users)']"
482,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6987'],"['Score: 6.901 (scored by 2,778 users)']"
483,"['Genres: Adventure, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #9704'],['Score: 6.901 (scored by 700 users)']
484,"['Genres: Drama, Fantasy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 18'],['Popularity: #5396'],"['Score: 6.891 (scored by 4,106 users)']"
485,"['Genres: Mystery, Supernatural']",['Broadcast: Tuesdays at 19:00 (JST)'],['Licensors: Funimation'],['Favorites: 41'],['Popularity: #4082'],"['Score: 6.901 (scored by 6,277 users)']"
486,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Maiden Japan'],['Favorites: 35'],['Popularity: #5772'],"['Score: 6.901 (scored by 4,537 users)']"
487,[],['Broadcast: Saturdays at 00:30 (JST)'],"['Licensors: Nozomi Entertainment, NYAV Post']",['Favorites: 127'],['Popularity: #3491'],"['Score: 6.901 (scored by 15,697 users)']"
488,"['Genres: Action, Adventure']",['Broadcast: Sundays at 18:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #10441'],['Score: 6.901 (scored by 373 users)']
489,"['Genres: Mystery, Sci-Fi']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 449'],['Popularity: #1131'],"['Score: 6.901 (scored by 68,007 users)']"
490,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 37'],['Popularity: #3556'],"['Score: 6.901 (scored by 16,721 users)']"
491,"['Genres: Action, Comedy, Sci-Fi']",['Broadcast: Sundays at 22:00 (JST)'],['Licensors: VIZ Media'],['Favorites: 140'],['Popularity: #2362'],"['Score: 6.901 (scored by 23,292 users)']"
492,"['Genres: Adventure, Comedy, Supernatural']",['Broadcast: Tuesdays at 01:55 (JST)'],"['Licensors: Media Blasters, NYAV Post']",['Favorites: 197'],['Popularity: #2697'],"['Score: 6.901 (scored by 26,031 users)']"
493,"['Genres: Drama, Fantasy, Romance']",[],['Licensors: Discotek Media'],['Favorites: 21'],['Popularity: #8594'],"['Score: 6.901 (scored by 1,728 users)']"
494,"['Genres: Drama, Fantasy, Supernatural']",['Broadcast: Fridays at 00:30 (JST)'],['Licensors: Maiden Japan'],['Favorites: 88'],['Popularity: #2981'],"['Score: 6.901 (scored by 18,865 users)']"
495,"['Genres: Action, Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 99'],['Popularity: #3406'],"['Score: 6.901 (scored by 11,538 users)']"
496,"['Genres: Comedy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #5435'],"['Score: 6.901 (scored by 5,624 users)']"
497,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #4254'],"['Score: 6.901 (scored by 10,030 users)']"
498,"['Genres: Comedy, Drama, Romance, Ecchi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 15'],['Popularity: #4727'],"['Score: 6.901 (scored by 9,283 users)']"
499,"['Genres: Comedy, Drama']",[],['Licensors: Central Park Media'],['Favorites: 9'],['Popularity: #6007'],"['Score: 6.901 (scored by 4,670 users)']"
