,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
309,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #9107'],"['Score: 7.351 (scored by 1,295 users)']"
310,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #7249'],"['Score: 7.351 (scored by 2,547 users)']"
311,"['Genres: Romance, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #5578'],"['Score: 7.351 (scored by 5,844 users)']"
312,"['Genres: Drama, Mystery, Romance']",[],"['Licensors: None found, add some']",['Favorites: 222'],['Popularity: #2426'],"['Score: 7.351 (scored by 27,064 users)']"
313,"['Genres: Action, Sci-Fi']",['Broadcast: Tuesdays at 02:55 (JST)'],"['Licensors: Discotek Media, Crunchyroll']",['Favorites: 924'],['Popularity: #1413'],"['Score: 7.351 (scored by 67,580 users)']"
314,"['Genres: Comedy, Drama, Romance']",['Broadcast: Saturdays at 02:25 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,465']",['Popularity: #693'],"['Score: 7.351 (scored by 141,208 users)']"
315,"['Genres: Drama, Romance']",[],['Licensors: Sentai Filmworks'],['Favorites: 477'],['Popularity: #1879'],"['Score: 7.351 (scored by 37,049 users)']"
316,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 699'],['Popularity: #779'],"['Score: 7.351 (scored by 157,345 users)']"
317,"['Genres: Action, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 7'],['Popularity: #6558'],"['Score: 7.351 (scored by 3,343 users)']"
318,"['Genres: Action, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 554'],['Popularity: #1216'],"['Score: 7.351 (scored by 88,211 users)']"
319,"['Genres: Comedy, Mystery, Sports']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #6133'],"['Score: 7.351 (scored by 3,873 users)']"
320,"['Genres: Adventure, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #7083'],"['Score: 7.351 (scored by 4,000 users)']"
321,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Mondays at 22:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 417'],['Popularity: #2636'],"['Score: 7.351 (scored by 13,406 users)']"
322,"['Genres: Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #4788'],"['Score: 7.351 (scored by 8,033 users)']"
323,"['Genres: Drama, Romance']",['Broadcast: Unknown'],['Licensors: Maiden Japan'],['Favorites: 42'],['Popularity: #6264'],"['Score: 7.351 (scored by 2,552 users)']"
324,[],['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 558'],['Popularity: #854'],"['Score: 7.351 (scored by 84,693 users)']"
325,"['Genres: Fantasy, Slice of Life']",['Broadcast: Mondays at 23:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 145'],['Popularity: #3834'],"['Score: 7.351 (scored by 9,414 users)']"
326,"['Genres: Comedy, Drama, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #7871'],"['Score: 7.351 (scored by 1,136 users)']"
327,"['Genres: Mystery, Slice of Life']",[],['Licensors: Funimation'],['Favorites: 147'],['Popularity: #1184'],"['Score: 7.351 (scored by 108,529 users)']"
328,[],[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #3739'],"['Score: 7.351 (scored by 17,894 users)']"
329,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Tuesdays at 18:30 (JST)'],['Licensors: Enoki Films'],['Favorites: 61'],['Popularity: #5349'],"['Score: 7.351 (scored by 6,053 users)']"
330,[],['Broadcast: Wednesdays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 57'],['Popularity: #5556'],"['Score: 7.351 (scored by 4,573 users)']"
331,[],[],"['Licensors: None found, add some']",['Favorites: 133'],['Popularity: #1964'],"['Score: 7.351 (scored by 46,471 users)']"
332,"['Genres: Action, Horror, Romance, Supernatural']",['Broadcast: Sundays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 444'],['Popularity: #2321'],"['Score: 7.351 (scored by 18,909 users)']"
333,"['Genres: Action, Adventure']",[],['Licensors: Funimation'],['Favorites: 185'],['Popularity: #1873'],"['Score: 7.341 (scored by 58,049 users)']"
334,"['Genres: Action, Adventure']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 173'],['Popularity: #3134'],"['Score: 7.341 (scored by 14,955 users)']"
335,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 74'],['Popularity: #7836'],['Score: 7.331 (scored by 622 users)']
336,"['Genres: Adventure, Fantasy, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #10419'],['Score: 7.341 (scored by 458 users)']
337,"['Genres: Drama, Gourmet']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 464'],['Popularity: #2071'],"['Score: 7.341 (scored by 26,238 users)']"
338,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #4229'],"['Score: 7.341 (scored by 6,705 users)']"
339,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 144'],['Popularity: #1808'],"['Score: 7.341 (scored by 59,668 users)']"
340,"['Genres: Action, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 2'],['Popularity: #6718'],"['Score: 7.341 (scored by 3,122 users)']"
341,"['Genres: Adventure, Comedy, Drama, Sci-Fi']",['Broadcast: Sundays at 09:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 36'],['Popularity: #8344'],"['Score: 7.341 (scored by 1,511 users)']"
342,"['Genres: Award Winning, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #7626'],"['Score: 7.341 (scored by 3,166 users)']"
343,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6638'],"['Score: 7.341 (scored by 4,939 users)']"
344,"['Genres: Action, Adventure, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 86'],['Popularity: #1600'],"['Score: 7.341 (scored by 76,980 users)']"
345,[],['Broadcast: Thursdays at 00:30 (JST)'],"['Licensors: Funimation, Discotek Media, Crunchyroll']","['Favorites: 9,376']",['Popularity: #223'],"['Score: 7.341 (scored by 421,588 users)']"
346,"['Genres: Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 80'],['Popularity: #5600'],"['Score: 7.341 (scored by 4,015 users)']"
347,"['Genres: Award Winning, Drama, Fantasy, Mystery']",[],"['Licensors: Central Park Media, Discotek Media']",['Favorites: 317'],['Popularity: #4185'],"['Score: 7.341 (scored by 8,232 users)']"
348,[],[],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 21'],['Popularity: #5439'],"['Score: 7.341 (scored by 5,346 users)']"
349,"['Genres: Comedy, Romance, Ecchi']",['Broadcast: Fridays at 11:00 (JST)'],['Licensors: Funimation'],"['Favorites: 21,622']",['Popularity: #80'],"['Score: 7.341 (scored by 852,042 users)']"
350,"['Genres: Romance, Slice of Life']",['Broadcast: Not scheduled once per week'],"['Licensors: None found, add some']",['Favorites: 324'],['Popularity: #2274'],"['Score: 7.341 (scored by 32,125 users)']"
351,"['Genres: Comedy, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #7796'],"['Score: 7.341 (scored by 2,689 users)']"
352,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #11893'],['Score: 7.361 (scored by 326 users)']
353,"['Genres: Drama, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 110'],['Popularity: #5297'],"['Score: 7.341 (scored by 3,956 users)']"
354,[],[],"['Licensors: None found, add some']",['Favorites: 43'],['Popularity: #4808'],"['Score: 7.341 (scored by 7,261 users)']"
355,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 41'],['Popularity: #3611'],"['Score: 7.341 (scored by 19,041 users)']"
356,"['Genres: Comedy, Drama']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 222'],['Popularity: #2043'],"['Score: 7.341 (scored by 36,673 users)']"
357,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #9810'],['Score: 7.341 (scored by 543 users)']
358,"['Genres: Award Winning, Comedy, Drama, Romance, Supernatural']",[],"['Licensors: None found, add some']","['Favorites: 1,682']",['Popularity: #534'],"['Score: 7.341 (scored by 233,743 users)']"
359,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 56'],['Popularity: #3392'],"['Score: 7.341 (scored by 19,484 users)']"
360,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #2846'],"['Score: 7.341 (scored by 25,184 users)']"
361,[],['Broadcast: Thursdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 627'],['Popularity: #2304'],"['Score: 7.341 (scored by 12,259 users)']"
362,"['Genres: Comedy, Romance']",[],['Licensors: Aniplex of America'],['Favorites: 202'],['Popularity: #1149'],"['Score: 7.341 (scored by 117,652 users)']"
363,"['Genres: Comedy, Supernatural']",[],['Licensors: Funimation'],['Favorites: 299'],['Popularity: #2037'],"['Score: 7.341 (scored by 38,171 users)']"
364,[],[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #5608'],"['Score: 7.341 (scored by 6,731 users)']"
365,"['Genres: Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #7168'],"['Score: 7.341 (scored by 2,828 users)']"
366,"['Genres: Avant Garde, Comedy']",[],['Licensors: Sentai Filmworks'],['Favorites: 15'],['Popularity: #4116'],"['Score: 7.341 (scored by 8,907 users)']"
367,"['Genres: Action, Adventure']",['Broadcast: Saturdays at 18:30 (JST)'],"['Licensors: VIZ Media, Discotek Media']",['Favorites: 247'],['Popularity: #2480'],"['Score: 7.341 (scored by 27,270 users)']"
368,[],[],"['Licensors: None found, add some']",['Favorites: 22'],['Popularity: #3823'],"['Score: 7.341 (scored by 11,642 users)']"
369,"['Genres: Mystery, Supernatural']",['Broadcast: Wednesdays at 23:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 567'],['Popularity: #1449'],"['Score: 7.341 (scored by 40,996 users)']"
370,[],['Broadcast: Thursdays at 01:29 (JST)'],['Licensors: Funimation'],['Favorites: 969'],['Popularity: #1346'],"['Score: 7.341 (scored by 63,572 users)']"
371,"['Genres: Action, Drama, Fantasy, Romance']",[],['Licensors: Funimation'],['Favorites: 101'],['Popularity: #2115'],"['Score: 7.341 (scored by 40,393 users)']"
372,[],[],"['Licensors: None found, add some']",['Favorites: 79'],['Popularity: #1668'],"['Score: 7.341 (scored by 58,810 users)']"
373,[],[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #4649'],"['Score: 7.341 (scored by 9,373 users)']"
374,"['Genres: Action, Sci-Fi, Ecchi']",['Broadcast: Thursdays at 01:05 (JST)'],['Licensors: Funimation'],['Favorites: 83'],['Popularity: #4067'],"['Score: 7.341 (scored by 6,863 users)']"
375,"['Genres: Comedy, Drama']",['Broadcast: Saturdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 142'],['Popularity: #3444'],"['Score: 7.341 (scored by 16,723 users)']"
376,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 211'],['Popularity: #2862'],"['Score: 7.341 (scored by 25,455 users)']"
377,"['Genres: Action, Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #5916'],"['Score: 7.341 (scored by 5,496 users)']"
378,"['Genres: Action, Comedy, Fantasy, Romance, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 170'],['Popularity: #1843'],"['Score: 7.341 (scored by 47,385 users)']"
379,"['Genres: Adventure, Comedy, Sci-Fi']",[],['Licensors: AnimEigo'],['Favorites: 6'],['Popularity: #6786'],"['Score: 7.341 (scored by 2,429 users)']"
380,"['Genres: Action, Adventure, Drama']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #6862'],"['Score: 7.361 (scored by 1,898 users)']"
381,"['Genres: Boys Love, Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #6043'],"['Score: 7.341 (scored by 4,831 users)']"
382,"['Genres: Adventure, Comedy, Fantasy']",[],['Licensors: bilibili'],"['Favorites: 1,900']",['Popularity: #778'],"['Score: 7.331 (scored by 126,614 users)']"
383,"['Genres: Action, Adventure']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 40'],['Popularity: #7260'],"['Score: 7.331 (scored by 2,187 users)']"
384,"['Genres: Action, Adventure, Comedy, Fantasy, Romance, Ecchi']",['Broadcast: Mondays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 797'],['Popularity: #468'],"['Score: 7.331 (scored by 262,268 users)']"
385,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #4318'],"['Score: 7.331 (scored by 9,305 users)']"
386,"['Genres: Comedy, Romance, Supernatural']",['Broadcast: Unknown'],"['Licensors: Media Blasters, NYAV Post']","['Favorites: 1,090']",['Popularity: #1364'],"['Score: 7.331 (scored by 75,664 users)']"
387,"['Genres: Comedy, Romance']",['Broadcast: Saturdays at 02:25 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,078']",['Popularity: #751'],"['Score: 7.331 (scored by 115,955 users)']"
388,"['Genres: Action, Comedy']",[],['Licensors: Funimation'],['Favorites: 173'],['Popularity: #1762'],"['Score: 7.331 (scored by 45,958 users)']"
389,"['Genres: Fantasy, Sci-Fi, Slice of Life']",[],['Licensors: Nozomi Entertainment'],['Favorites: 31'],['Popularity: #4904'],"['Score: 7.331 (scored by 7,080 users)']"
390,"['Genres: Comedy, Slice of Life']",['Broadcast: Saturdays at 11:20 (JST)'],"['Licensors: None found, add some']",['Favorites: 48'],['Popularity: #7868'],"['Score: 7.331 (scored by 2,183 users)']"
391,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Fridays at 01:25 (JST)'],['Licensors: Funimation'],"['Favorites: 1,761']",['Popularity: #824'],"['Score: 7.331 (scored by 126,138 users)']"
392,"['Genres: Award Winning, Drama']",[],"['Licensors: Discotek Media, Manga Entertainment']",['Favorites: 32'],['Popularity: #5400'],"['Score: 7.331 (scored by 6,423 users)']"
393,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Ketchup Entertainment'],['Favorites: 161'],['Popularity: #2785'],"['Score: 7.331 (scored by 30,456 users)']"
394,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 530'],['Popularity: #2125'],"['Score: 7.331 (scored by 49,527 users)']"
395,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #3537'],"['Score: 7.341 (scored by 18,283 users)']"
396,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Thursdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 51'],['Popularity: #6588'],"['Score: 7.331 (scored by 3,359 users)']"
397,[],[],"['Licensors: None found, add some']",['Favorites: 129'],['Popularity: #2276'],"['Score: 7.331 (scored by 36,398 users)']"
398,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 191'],['Popularity: #1121'],"['Score: 7.331 (scored by 115,447 users)']"
399,"['Genres: Romance, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 584'],['Popularity: #1103'],"['Score: 7.331 (scored by 107,385 users)']"
400,"['Genres: Comedy, Romance, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 359'],['Popularity: #1106'],"['Score: 7.331 (scored by 110,747 users)']"
401,"['Genres: Adventure, Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #6677'],"['Score: 7.331 (scored by 4,680 users)']"
402,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #9980'],['Score: 7.331 (scored by 786 users)']
403,"['Genres: Action, Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #4172'],"['Score: 7.331 (scored by 8,515 users)']"
404,[],[],['Licensors: Funimation'],['Favorites: 199'],['Popularity: #2063'],"['Score: 7.331 (scored by 44,205 users)']"
405,"['Genres: Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #9653'],"['Score: 7.331 (scored by 1,018 users)']"
406,"['Genres: Action, Sci-Fi']",['Broadcast: Thursdays at 22:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 165'],['Popularity: #2718'],"['Score: 7.331 (scored by 23,276 users)']"
407,"['Genres: Action, Comedy']",[],"['Licensors: ADV Films, AnimEigo']",['Favorites: 398'],['Popularity: #2856'],"['Score: 7.331 (scored by 20,665 users)']"
408,[],['Broadcast: Sundays at 23:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 528'],['Popularity: #892'],"['Score: 7.331 (scored by 123,224 users)']"
409,[],[],['Licensors: Funimation'],['Favorites: 18'],['Popularity: #6085'],"['Score: 7.331 (scored by 4,216 users)']"
410,[],[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #11341'],['Score: 7.331 (scored by 224 users)']
411,[],['Broadcast: Tuesdays at 17:55 (JST)'],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #7123'],"['Score: 7.331 (scored by 1,797 users)']"
412,[],['Broadcast: Sundays at 01:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 8,501']",['Popularity: #239'],"['Score: 7.331 (scored by 381,513 users)']"
413,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6339'],"['Score: 7.331 (scored by 4,381 users)']"
414,[],['Broadcast: Sundays at 21:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 720'],['Popularity: #1313'],"['Score: 7.331 (scored by 75,925 users)']"
415,"['Genres: Adventure, Drama, Sci-Fi']",['Broadcast: Fridays at 17:00 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 193'],['Popularity: #3482'],"['Score: 7.331 (scored by 15,011 users)']"
416,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #9140'],['Score: 7.331 (scored by 698 users)']
417,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #3816'],"['Score: 7.331 (scored by 13,661 users)']"
418,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 5'],['Popularity: #5689'],"['Score: 7.331 (scored by 5,095 users)']"
419,"['Genres: Action, Adventure, Comedy, Mystery']",[],"['Licensors: Funimation, Discotek Media']",['Favorites: 16'],['Popularity: #6420'],"['Score: 7.331 (scored by 3,507 users)']"
420,"['Genres: Action, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 49'],['Popularity: #3246'],"['Score: 7.331 (scored by 20,468 users)']"
421,"['Genres: Adventure, Comedy, Sci-Fi']",[],['Licensors: ADV Films'],['Favorites: 61'],['Popularity: #5854'],"['Score: 7.331 (scored by 4,205 users)']"
422,"['Genres: Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #7346'],"['Score: 7.331 (scored by 2,018 users)']"
423,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 49'],['Popularity: #2334'],"['Score: 7.331 (scored by 39,390 users)']"
424,[],[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #13076'],['Score: 7.331 (scored by 242 users)']
425,"['Genres: Action, Comedy, Drama']",['Broadcast: Wednesdays at 03:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,048']",['Popularity: #682'],"['Score: 7.331 (scored by 135,979 users)']"
426,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 117'],['Popularity: #1100'],"['Score: 7.331 (scored by 110,857 users)']"
427,"['Genres: Action, Avant Garde, Fantasy, Sci-Fi, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 126'],['Popularity: #3235'],"['Score: 7.331 (scored by 11,555 users)']"
428,[],[],['Licensors: Funimation'],['Favorites: 79'],['Popularity: #2743'],"['Score: 7.331 (scored by 20,432 users)']"
429,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #3315'],"['Score: 7.331 (scored by 21,835 users)']"
430,"['Genres: Adventure, Comedy, Drama, Fantasy']",[],"['Licensors: 4Kids Entertainment, Warner Bros. Pictures']",['Favorites: 203'],['Popularity: #1176'],"['Score: 7.331 (scored by 118,996 users)']"
431,"['Genres: Action, Comedy, Drama']",['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 228'],['Popularity: #2244'],"['Score: 7.331 (scored by 31,430 users)']"
432,"['Genres: Slice of Life, Supernatural']",['Broadcast: Wednesdays at 22:30 (JST)'],['Licensors: Funimation'],"['Favorites: 2,117']",['Popularity: #642'],"['Score: 7.331 (scored by 164,086 users)']"
433,"['Genres: Drama, Fantasy, Suspense']",[],['Licensors: Sentai Filmworks'],['Favorites: 3'],['Popularity: #4803'],"['Score: 7.331 (scored by 9,568 users)']"
434,"['Genres: Action, Drama']",[],['Licensors: Funimation'],['Favorites: 331'],['Popularity: #1517'],"['Score: 7.331 (scored by 65,120 users)']"
435,"['Genres: Action, Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9037'],['Score: 7.331 (scored by 574 users)']
436,[],[],"['Licensors: None found, add some']",['Favorites: 29'],['Popularity: #4359'],"['Score: 7.331 (scored by 11,710 users)']"
437,[],[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #8701'],['Score: 7.321 (scored by 475 users)']
438,"['Genres: Comedy, Romance']",[],['Licensors: Bandai Entertainment'],['Favorites: 42'],['Popularity: #2642'],"['Score: 7.321 (scored by 35,238 users)']"
439,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 02:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 523'],['Popularity: #1102'],"['Score: 7.321 (scored by 75,331 users)']"
440,"['Genres: Action, Adventure, Comedy, Mystery']",[],['Licensors: Sentai Filmworks'],['Favorites: 14'],['Popularity: #7575'],"['Score: 7.321 (scored by 2,554 users)']"
441,"['Genres: Avant Garde, Award Winning, Comedy']",[],['Licensors: Central Park Media'],['Favorites: 888'],['Popularity: #2259'],"['Score: 7.321 (scored by 35,800 users)']"
442,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 30'],['Popularity: #2447'],"['Score: 7.321 (scored by 35,738 users)']"
443,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #3730'],"['Score: 7.331 (scored by 13,898 users)']"
444,"['Genres: Comedy, Romance']",['Broadcast: Thursdays at 00:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 2,157']",['Popularity: #474'],"['Score: 7.321 (scored by 226,467 users)']"
445,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 81'],['Popularity: #3479'],"['Score: 7.321 (scored by 15,518 users)']"
446,[],[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #9057'],"['Score: 7.321 (scored by 1,889 users)']"
447,"['Genres: Drama, Gourmet, Romance']",['Broadcast: Thursdays at 02:08 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 170'],['Popularity: #3017'],"['Score: 7.321 (scored by 13,342 users)']"
448,"['Genres: Drama, Mystery, Sci-Fi']",['Broadcast: Fridays at 01:15 (JST)'],['Licensors: Funimation'],['Favorites: 571'],['Popularity: #1234'],"['Score: 7.321 (scored by 73,767 users)']"
449,"['Genres: Action, Romance']",[],['Licensors: Media Blasters'],['Favorites: 23'],['Popularity: #4560'],"['Score: 7.321 (scored by 8,686 users)']"
450,"['Genres: Boys Love, Drama']",[],['Licensors: Sentai Filmworks'],['Favorites: 72'],['Popularity: #4957'],"['Score: 7.321 (scored by 4,820 users)']"
451,[],['Broadcast: Mondays at 01:05 (JST)'],"['Licensors: None found, add some']",['Favorites: 129'],['Popularity: #3415'],"['Score: 7.321 (scored by 15,425 users)']"
452,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 703'],['Popularity: #1125'],"['Score: 7.321 (scored by 81,142 users)']"
453,"['Genres: Gourmet, Ecchi']",['Broadcast: Saturdays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,261']",['Popularity: #406'],"['Score: 7.321 (scored by 241,479 users)']"
454,"['Genres: Adventure, Comedy, Fantasy']",[],['Licensors: ADV Films'],['Favorites: 16'],['Popularity: #4564'],"['Score: 7.321 (scored by 9,390 users)']"
455,"['Genres: Action, Adventure, Drama, Sci-Fi']",[],['Licensors: Sony Pictures Entertainment'],['Favorites: 143'],['Popularity: #2176'],"['Score: 7.321 (scored by 39,026 users)']"
456,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 189'],['Popularity: #3321'],"['Score: 7.321 (scored by 15,844 users)']"
457,"['Genres: Comedy, Drama, Slice of Life']",['Broadcast: Mondays at 09:00 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 163'],['Popularity: #2982'],"['Score: 7.321 (scored by 13,012 users)']"
458,"['Genres: Comedy, Romance, Sci-Fi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 14'],['Popularity: #4993'],"['Score: 7.321 (scored by 7,716 users)']"
459,"['Genres: Action, Drama, Sports']",['Broadcast: Mondays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #7221'],"['Score: 7.321 (scored by 2,773 users)']"
460,"['Genres: Action, Mystery, Sci-Fi, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 16'],['Popularity: #3296'],"['Score: 7.321 (scored by 20,235 users)']"
461,[],[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #9571'],"['Score: 7.321 (scored by 1,366 users)']"
462,[],[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #10481'],"['Score: 7.321 (scored by 1,240 users)']"
463,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 52'],['Popularity: #6846'],"['Score: 7.321 (scored by 2,809 users)']"
464,"['Genres: Action, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 51'],['Popularity: #8059'],"['Score: 7.321 (scored by 1,169 users)']"
465,"['Genres: Drama, Fantasy, Slice of Life']",['Broadcast: Saturdays at 01:55 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 148'],['Popularity: #4330'],"['Score: 7.321 (scored by 5,311 users)']"
466,"['Genres: Adventure, Comedy, Sci-Fi, Sports']",['Broadcast: Unknown'],['Licensors: VIZ Media'],['Favorites: 144'],['Popularity: #3857'],"['Score: 7.321 (scored by 15,210 users)']"
467,"['Genres: Action, Sci-Fi']",[],"['Licensors: ADV Films, Warner Bros. Pictures']",['Favorites: 103'],['Popularity: #3272'],"['Score: 7.321 (scored by 22,090 users)']"
