,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
314,[],[],[],[],[],[]
315,[],[],[],[],[],[]
316,[],[],[],[],[],[]
317,[],[],[],[],[],[]
318,"['Genres: Action, Adventure, Mystery, Sci-Fi']",[],"['Licensors: Aniplex of America, Manga Entertainment']",['Favorites: 325'],['Popularity: #2464'],"['Score: 7.631 (scored by 32,305 users)']"
319,"['Genres: Gourmet, Slice of Life']",['Broadcast: Wednesdays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 166'],['Popularity: #3682'],"['Score: 7.631 (scored by 10,967 users)']"
320,[],['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,669']",['Popularity: #735'],"['Score: 7.631 (scored by 133,166 users)']"
321,"['Genres: Comedy, Slice of Life']",['Broadcast: Saturdays at 03:08 (JST)'],['Licensors: Aniplex of America'],['Favorites: 671'],['Popularity: #1017'],"['Score: 7.631 (scored by 92,161 users)']"
322,[],[],[],[],[],[]
323,[],[],[],[],[],[]
324,[],[],[],[],[],[]
325,"['Genres: Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 529'],['Popularity: #3325'],"['Score: 7.631 (scored by 16,058 users)']"
326,"['Genres: Action, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 391'],['Popularity: #1485'],"['Score: 7.621 (scored by 85,700 users)']"
327,[],[],['Licensors: Funimation'],['Favorites: 288'],['Popularity: #3141'],"['Score: 7.611 (scored by 18,535 users)']"
328,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 70'],['Popularity: #5806'],"['Score: 7.621 (scored by 3,353 users)']"
329,"['Genres: Action, Supernatural']",['Broadcast: Tuesdays at 01:44 (JST)'],['Licensors: VIZ Media'],"['Favorites: 1,319']",['Popularity: #825'],"['Score: 7.621 (scored by 114,352 users)']"
330,[],[],[],[],[],[]
331,"['Genres: Action, Drama, Supernatural']",['Broadcast: Saturdays at 22:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,871']",['Popularity: #233'],"['Score: 7.621 (scored by 441,683 users)']"
332,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 206'],['Popularity: #2144'],"['Score: 7.621 (scored by 43,009 users)']"
333,"['Genres: Action, Comedy, Drama']",['Broadcast: Fridays at 01:55 (JST)'],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 452'],['Popularity: #1847'],"['Score: 7.621 (scored by 57,507 users)']"
334,"['Genres: Comedy, Drama, Supernatural']",['Broadcast: Sundays at 22:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,523']",['Popularity: #1048'],"['Score: 7.621 (scored by 77,714 users)']"
335,[],[],[],[],[],[]
336,[],[],[],[],[],[]
337,"['Genres: Action, Comedy, Sci-Fi']",[],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 553'],['Popularity: #2824'],"['Score: 7.621 (scored by 23,221 users)']"
338,"['Genres: Action, Award Winning, Comedy, Drama, Sci-Fi']",[],"['Licensors: Discotek Media, Bandai Visual USA']",['Favorites: 834'],['Popularity: #2266'],"['Score: 7.621 (scored by 34,609 users)']"
339,[],['Broadcast: Saturdays at 12:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 595'],['Popularity: #1855'],"['Score: 7.621 (scored by 47,841 users)']"
340,[],[],[],[],[],[]
341,[],[],[],[],[],[]
342,[],[],[],[],[],[]
343,[],[],[],[],[],[]
344,[],[],[],[],[],[]
345,"['Genres: Drama, Romance']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 310'],['Popularity: #2701'],"['Score: 7.621 (scored by 17,639 users)']"
346,"['Genres: Award Winning, Drama, Romance']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Discotek Media'],['Favorites: 466'],['Popularity: #1703'],"['Score: 7.621 (scored by 39,603 users)']"
347,[],[],[],[],[],[]
348,[],[],[],[],[],[]
349,[],[],[],[],[],[]
350,[],[],[],[],[],[]
351,[],[],[],[],[],[]
352,"['Genres: Adventure, Drama, Fantasy, Sci-Fi']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: ADV Films, Central Park Media']","['Favorites: 1,131']",['Popularity: #1489'],"['Score: 7.621 (scored by 39,920 users)']"
353,"['Genres: Mystery, Supernatural']",['Broadcast: Saturdays at 17:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 269'],['Popularity: #1875'],"['Score: 7.621 (scored by 40,833 users)']"
354,"['Genres: Award Winning, Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #5954'],"['Score: 7.621 (scored by 5,336 users)']"
355,[],[],[],[],[],[]
356,[],[],[],[],[],[]
357,[],[],[],[],[],[]
358,[],[],[],[],[],[]
359,[],[],[],[],[],[]
360,"['Genres: Comedy, Sports']",[],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #2939'],"['Score: 7.611 (scored by 23,644 users)']"
361,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 129'],['Popularity: #2163'],"['Score: 7.611 (scored by 26,188 users)']"
362,"['Genres: Comedy, Romance, Ecchi']",['Broadcast: Saturdays at 01:05 (JST)'],['Licensors: Funimation'],"['Favorites: 6,971']",['Popularity: #150'],"['Score: 7.611 (scored by 560,744 users)']"
363,[],[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #9392'],"['Score: 7.611 (scored by 1,775 users)']"
364,[],[],[],[],[],[]
365,[],[],[],[],[],[]
366,[],[],[],[],[],[]
367,"['Genres: Adventure, Romance']",[],"['Licensors: NIS America, Inc., Discotek Media']",['Favorites: 258'],['Popularity: #2314'],"['Score: 7.611 (scored by 28,980 users)']"
368,"['Genres: Action, Sci-Fi']",['Broadcast: Thursdays at 21:30 (JST)'],['Licensors: Funimation'],"['Favorites: 3,369']",['Popularity: #524'],"['Score: 7.611 (scored by 180,809 users)']"
369,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: VIZ Media'],['Favorites: 415'],['Popularity: #1071'],"['Score: 7.611 (scored by 115,967 users)']"
370,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 100'],['Popularity: #5581'],"['Score: 7.611 (scored by 5,269 users)']"
371,[],[],[],[],[],[]
372,[],[],[],[],[],[]
373,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 22:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,011']",['Popularity: #1036'],"['Score: 7.611 (scored by 95,254 users)']"
374,"['Genres: Comedy, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 289'],['Popularity: #4223'],"['Score: 7.611 (scored by 4,757 users)']"
375,"['Genres: Action, Drama, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 77'],['Popularity: #3839'],"['Score: 7.611 (scored by 8,943 users)']"
376,"['Genres: Drama, Romance']",['Broadcast: Unknown'],"['Licensors: VIZ Media, Discotek Media']",['Favorites: 756'],['Popularity: #2605'],"['Score: 7.611 (scored by 24,022 users)']"
377,"['Genres: Action, Horror, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 62'],['Popularity: #3116'],"['Score: 7.611 (scored by 14,481 users)']"
378,[],[],[],[],[],[]
379,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Sundays at 07:00 (JST)'],['Licensors: NYAV Post'],['Favorites: 163'],['Popularity: #3587'],"['Score: 7.611 (scored by 14,356 users)']"
380,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6063'],"['Score: 7.601 (scored by 3,802 users)']"
381,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #6817'],"['Score: 7.601 (scored by 3,555 users)']"
382,[],[],[],[],[],[]
383,[],[],[],[],[],[]
384,[],[],[],[],[],[]
385,[],[],[],[],[],[]
386,"['Genres: Drama, Romance, Supernatural']",[],['Licensors: GKIDS'],"['Favorites: 1,189']",['Popularity: #1093'],"['Score: 7.601 (scored by 78,605 users)']"
387,"['Genres: Action, Adventure, Slice of Life']",['Broadcast: Fridays at 22:00 (JST)'],['Licensors: Funimation'],['Favorites: 986'],['Popularity: #1117'],"['Score: 7.601 (scored by 76,661 users)']"
388,"['Genres: Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 368'],['Popularity: #2586'],"['Score: 7.601 (scored by 9,598 users)']"
389,"['Genres: Award Winning, Comedy, Drama']",[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #5912'],"['Score: 7.601 (scored by 2,012 users)']"
390,[],[],[],[],[],[]
391,[],[],[],[],[],[]
392,[],['Broadcast: Tuesdays at 01:35 (JST)'],['Licensors: VIZ Media'],['Favorites: 228'],['Popularity: #2758'],"['Score: 7.601 (scored by 21,242 users)']"
393,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 204'],['Popularity: #2341'],"['Score: 7.601 (scored by 33,840 users)']"
394,[],[],[],[],[],[]
395,[],[],[],[],[],[]
396,[],[],[],[],[],[]
397,[],[],[],[],[],[]
398,[],[],[],[],[],[]
399,[],[],[],[],[],[]
400,[],[],[],[],[],[]
401,[],[],[],[],[],[]
402,[],[],[],[],[],[]
403,"['Genres: Drama, Fantasy, Romance']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 1,169']",['Popularity: #1197'],"['Score: 7.591 (scored by 72,692 users)']"
404,[],[],"['Licensors: None found, add some']",['Favorites: 48'],['Popularity: #4724'],"['Score: 7.591 (scored by 7,933 users)']"
405,[],[],"['Licensors: None found, add some']",['Favorites: 27'],['Popularity: #7045'],"['Score: 7.591 (scored by 1,955 users)']"
406,"['Genres: Action, Drama, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 189'],['Popularity: #2795'],"['Score: 7.591 (scored by 16,077 users)']"
407,"['Genres: Action, Adventure, Award Winning, Drama, Sci-Fi']",['Broadcast: Sundays at 19:30 (JST)'],['Licensors: Voyager Entertainment'],['Favorites: 196'],['Popularity: #3925'],"['Score: 7.591 (scored by 6,889 users)']"
408,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 470'],['Popularity: #846'],"['Score: 7.591 (scored by 156,410 users)']"
409,"['Genres: Adventure, Comedy, Slice of Life']",['Broadcast: Tuesdays at 01:40 (JST)'],"['Licensors: None found, add some']",['Favorites: 68'],['Popularity: #4151'],"['Score: 7.591 (scored by 9,075 users)']"
410,[],['Broadcast: Tuesdays at 02:05 (JST)'],"['Licensors: None found, add some']",['Favorites: 101'],['Popularity: #2668'],"['Score: 7.591 (scored by 26,040 users)']"
411,[],['Broadcast: Thursdays at 18:25 (JST)'],"['Licensors: None found, add some']",['Favorites: 301'],['Popularity: #4614'],"['Score: 7.591 (scored by 5,818 users)']"
412,"['Genres: Action, Horror, Mystery, Supernatural']",['Broadcast: Saturdays at 02:25 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 500'],['Popularity: #763'],"['Score: 7.591 (scored by 163,402 users)']"
413,"['Genres: Adventure, Drama, Romance']",['Broadcast: Sundays at 08:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 254'],['Popularity: #3674'],"['Score: 7.591 (scored by 10,841 users)']"
414,[],[],"['Licensors: None found, add some']",['Favorites: 19'],['Popularity: #3119'],"['Score: 7.591 (scored by 23,072 users)']"
415,"['Genres: Action, Comedy, Drama, Gourmet']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 112'],['Popularity: #4578'],"['Score: 7.591 (scored by 7,971 users)']"
416,[],[],"['Licensors: None found, add some']",['Favorites: 28'],['Popularity: #4848'],"['Score: 7.591 (scored by 7,617 users)']"
417,"['Genres: Action, Fantasy, Sci-Fi']",[],['Licensors: Saban Entertainment'],['Favorites: 355'],['Popularity: #1772'],"['Score: 7.591 (scored by 70,244 users)']"
418,"['Genres: Action, Supernatural, Suspense']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,824']",['Popularity: #931'],"['Score: 7.591 (scored by 93,585 users)']"
419,"['Genres: Action, Drama, Fantasy']",[],['Licensors: Sentai Filmworks'],['Favorites: 75'],['Popularity: #3898'],"['Score: 7.591 (scored by 11,220 users)']"
420,"['Genres: Drama, Sports']",['Broadcast: Fridays at 01:58 (JST)'],['Licensors: Funimation'],"['Favorites: 2,120']",['Popularity: #1136'],"['Score: 7.591 (scored by 77,687 users)']"
421,[],[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #6001'],"['Score: 7.591 (scored by 3,995 users)']"
422,"['Genres: Comedy, Sports, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 142'],['Popularity: #2472'],"['Score: 7.581 (scored by 32,012 users)']"
423,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #3969'],"['Score: 7.581 (scored by 11,708 users)']"
424,[],[],"['Licensors: None found, add some']",['Favorites: 231'],['Popularity: #1450'],"['Score: 7.581 (scored by 76,127 users)']"
425,"['Genres: Action, Fantasy']",[],['Licensors: Aniplex of America'],['Favorites: 397'],['Popularity: #827'],"['Score: 7.581 (scored by 136,684 users)']"
426,[],['Broadcast: Thursdays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 425'],['Popularity: #3182'],"['Score: 7.581 (scored by 19,894 users)']"
427,[],['Broadcast: Mondays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 191'],['Popularity: #3496'],"['Score: 7.581 (scored by 11,856 users)']"
428,[],[],['Licensors: Funimation'],['Favorites: 936'],['Popularity: #1020'],"['Score: 7.581 (scored by 82,696 users)']"
429,"['Genres: Drama, Romance']",[],"['Licensors: ADV Films, Bandai Entertainment, Discotek Media, GKIDS, Crunchyroll']","['Favorites: 10,553']",['Popularity: #162'],"['Score: 7.581 (scored by 533,329 users)']"
430,[],[],"['Licensors: None found, add some']",['Favorites: 51'],['Popularity: #3189'],"['Score: 7.581 (scored by 14,615 users)']"
431,[],['Broadcast: Wednesdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 412'],['Popularity: #2094'],"['Score: 7.581 (scored by 35,741 users)']"
432,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #6444'],"['Score: 7.581 (scored by 2,369 users)']"
433,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 31'],['Popularity: #6406'],"['Score: 7.581 (scored by 4,215 users)']"
434,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 10:30 (JST)'],['Licensors: Funimation'],"['Favorites: 45,030']",['Popularity: #48'],"['Score: 7.581 (scored by 966,437 users)']"
435,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 161'],['Popularity: #2494'],"['Score: 7.581 (scored by 21,125 users)']"
436,[],[],['Licensors: Funimation'],['Favorites: 68'],['Popularity: #2974'],"['Score: 7.581 (scored by 13,079 users)']"
437,"['Genres: Comedy, Supernatural']",['Broadcast: Saturdays at 21:00 (JST)'],['Licensors: Funimation'],['Favorites: 154'],['Popularity: #2878'],"['Score: 7.581 (scored by 20,408 users)']"
438,[],['Broadcast: Fridays at 20:30 (JST)'],['Licensors: Funimation'],['Favorites: 264'],['Popularity: #1968'],"['Score: 7.581 (scored by 35,518 users)']"
439,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Saturdays at 17:30 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']",['Favorites: 854'],['Popularity: #1656'],"['Score: 7.581 (scored by 52,573 users)']"
440,"['Genres: Mystery, Romance, Sci-Fi, Suspense']",[],['Licensors: Funimation'],['Favorites: 115'],['Popularity: #1440'],"['Score: 7.581 (scored by 79,003 users)']"
441,"['Genres: Action, Mystery, Supernatural, Suspense']",[],['Licensors: Aniplex of America'],"['Favorites: 2,306']",['Popularity: #500'],"['Score: 7.581 (scored by 177,037 users)']"
442,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 17:30 (JST)'],"['Licensors: Funimation, Sentai Filmworks']","['Favorites: 1,385']",['Popularity: #330'],"['Score: 7.581 (scored by 326,744 users)']"
443,"['Genres: Award Winning, Drama, Supernatural']",[],"['Licensors: NYAV Post, GKIDS']",['Favorites: 163'],['Popularity: #2185'],"['Score: 7.581 (scored by 33,172 users)']"
444,"['Genres: Comedy, Romance']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 10,590']",['Popularity: #115'],"['Score: 7.581 (scored by 627,927 users)']"
445,"['Genres: Adventure, Drama, Sci-Fi']",['Broadcast: Wednesdays at 01:30 (JST)'],"['Licensors: Funimation, Manga Entertainment']",['Favorites: 715'],['Popularity: #2038'],"['Score: 7.581 (scored by 29,366 users)']"
446,"['Genres: Action, Adventure, Comedy, Fantasy']",['Broadcast: Fridays at 18:55 (JST)'],['Licensors: The Pokemon Company International'],['Favorites: 626'],['Popularity: #2198'],"['Score: 7.581 (scored by 29,211 users)']"
447,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Wednesdays at 19:25 (JST)'],['Licensors: Funimation'],['Favorites: 234'],['Popularity: #1851'],"['Score: 7.581 (scored by 40,933 users)']"
448,[],[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #8323'],"['Score: 7.581 (scored by 2,596 users)']"
449,[],['Broadcast: Saturdays at 02:25 (JST)'],['Licensors: Funimation'],['Favorites: 414'],['Popularity: #1629'],"['Score: 7.581 (scored by 49,627 users)']"
450,"['Genres: Boys Love, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 192'],['Popularity: #3881'],"['Score: 7.581 (scored by 9,463 users)']"
451,[],[],['Licensors: Funimation'],['Favorites: 70'],['Popularity: #3789'],"['Score: 7.581 (scored by 13,694 users)']"
452,"['Genres: Action, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 607'],['Popularity: #1549'],"['Score: 7.581 (scored by 53,765 users)']"
453,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #11407'],['Score: 7.581 (scored by 380 users)']
454,[],[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #5756'],"['Score: 7.581 (scored by 2,523 users)']"
455,"['Genres: Action, Sci-Fi, Ecchi']",[],['Licensors: Funimation'],['Favorites: 120'],['Popularity: #3173'],"['Score: 7.581 (scored by 18,508 users)']"
456,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 00:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 3,480']",['Popularity: #253'],"['Score: 7.581 (scored by 411,642 users)']"
457,"['Genres: Comedy, Fantasy']",['Broadcast: Tuesdays at 23:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,966']",['Popularity: #718'],"['Score: 7.581 (scored by 127,421 users)']"
458,"['Genres: Comedy, Romance']",['Broadcast: Thursdays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 917'],['Popularity: #1153'],"['Score: 7.581 (scored by 27,137 users)']"
459,"['Genres: Action, Sci-Fi, Supernatural']",[],['Licensors: Sentai Filmworks'],['Favorites: 47'],['Popularity: #3263'],"['Score: 7.581 (scored by 18,001 users)']"
460,"['Genres: Action, Adventure, Drama, Fantasy, Mystery, Romance, Supernatural']",['Broadcast: Saturdays at 18:25 (JST)'],['Licensors: Funimation'],['Favorites: 405'],['Popularity: #1698'],"['Score: 7.581 (scored by 57,954 users)']"
461,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 5'],['Popularity: #6790'],"['Score: 7.581 (scored by 1,798 users)']"
462,"['Genres: Action, Sci-Fi, Supernatural']",['Broadcast: Sundays at 06:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,622']",['Popularity: #519'],"['Score: 7.581 (scored by 135,712 users)']"
463,"['Genres: Gourmet, Slice of Life']",['Broadcast: Unknown'],['Licensors: Maiden Japan'],['Favorites: 152'],['Popularity: #3210'],"['Score: 7.581 (scored by 22,398 users)']"
464,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at 23:15 (JST)'],['Licensors: Funimation'],"['Favorites: 2,610']",['Popularity: #261'],"['Score: 7.571 (scored by 370,704 users)']"
465,"['Genres: Action, Adventure, Comedy, Supernatural']",['Broadcast: Fridays at 22:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 655'],['Popularity: #994'],"['Score: 7.571 (scored by 96,585 users)']"
466,"['Genres: Drama, Slice of Life']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 43'],['Popularity: #7134'],"['Score: 7.571 (scored by 2,481 users)']"
467,"['Genres: Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 70'],['Popularity: #3671'],"['Score: 7.571 (scored by 12,463 users)']"
468,[],[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #10538'],"['Score: 7.571 (scored by 1,237 users)']"
469,[],[],['Licensors: Discotek Media'],['Favorites: 22'],['Popularity: #3705'],"['Score: 7.571 (scored by 14,966 users)']"
470,"['Genres: Award Winning, Comedy, Girls Love']",['Broadcast: Unknown'],"['Licensors: NIS America, Inc.']","['Favorites: 4,409']",['Popularity: #647'],"['Score: 7.571 (scored by 146,910 users)']"
471,"['Genres: Comedy, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 21'],['Popularity: #3931'],"['Score: 7.571 (scored by 12,871 users)']"
472,"['Genres: Comedy, Romance']",['Broadcast: Mondays at 01:35 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 2,305']",['Popularity: #619'],"['Score: 7.571 (scored by 148,413 users)']"
473,[],[],['Licensors: Funimation'],['Favorites: 111'],['Popularity: #1607'],"['Score: 7.571 (scored by 70,842 users)']"
474,[],[],"['Licensors: None found, add some']",['Favorites: 33'],['Popularity: #8153'],"['Score: 7.571 (scored by 1,683 users)']"
475,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 527'],['Popularity: #1918'],"['Score: 7.571 (scored by 39,365 users)']"
476,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #6466'],"['Score: 7.571 (scored by 2,882 users)']"
477,"['Genres: Action, Adventure, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 137'],['Popularity: #1436'],"['Score: 7.571 (scored by 91,836 users)']"
478,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 107'],['Popularity: #4219'],"['Score: 7.571 (scored by 10,568 users)']"
479,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 07:00 (JST)'],['Licensors: Funimation'],"['Favorites: 4,908']",['Popularity: #422'],"['Score: 7.571 (scored by 227,742 users)']"
480,"['Genres: Fantasy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 9'],['Popularity: #6465'],"['Score: 7.571 (scored by 3,408 users)']"
481,"['Genres: Action, Drama, Supernatural']",['Broadcast: Mondays at Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 488'],['Popularity: #2098'],"['Score: 7.571 (scored by 39,532 users)']"
482,"['Genres: Mystery, Romance, Sci-Fi, Suspense']",[],['Licensors: Funimation'],['Favorites: 23'],['Popularity: #3509'],"['Score: 7.571 (scored by 12,862 users)']"
483,"['Genres: Action, Drama']",[],"['Licensors: None found, add some']",['Favorites: 101'],['Popularity: #3404'],"['Score: 7.571 (scored by 17,394 users)']"
484,"['Genres: Action, Supernatural']",['Broadcast: Saturdays at 01:55 (JST)'],['Licensors: VIZ Media'],"['Favorites: 1,172']",['Popularity: #668'],"['Score: 7.571 (scored by 150,463 users)']"
485,"['Genres: Comedy, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 512'],['Popularity: #1049'],"['Score: 7.571 (scored by 110,188 users)']"
486,"['Genres: Adventure, Comedy, Drama, Romance, Sci-Fi, Sports']",['Broadcast: Fridays at 17:00 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 953'],['Popularity: #2433'],"['Score: 7.571 (scored by 35,526 users)']"
487,"['Genres: Adventure, Fantasy, Suspense']",[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #3352'],"['Score: 7.571 (scored by 18,531 users)']"
488,[],['Broadcast: Saturdays at 22:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,113']",['Popularity: #1760'],"['Score: 7.571 (scored by 54,674 users)']"
489,"['Genres: Action, Adventure, Supernatural, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 34'],['Popularity: #4118'],"['Score: 7.571 (scored by 8,551 users)']"
490,[],['Broadcast: Mondays at 22:30 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 2,800']",['Popularity: #492'],"['Score: 7.571 (scored by 195,953 users)']"
491,"['Genres: Action, Drama, Mystery, Sci-Fi']",['Broadcast: Fridays at 01:15 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 7,189']",['Popularity: #489'],"['Score: 7.571 (scored by 197,248 users)']"
492,"['Genres: Comedy, Romance']",[],['Licensors: Aniplex of America'],['Favorites: 297'],['Popularity: #1740'],"['Score: 7.571 (scored by 58,552 users)']"
493,"['Genres: Fantasy, Mystery, Sci-Fi']",[],['Licensors: Eleven Arts'],['Favorites: 290'],['Popularity: #2194'],"['Score: 7.571 (scored by 28,515 users)']"
494,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 105'],['Popularity: #3227'],"['Score: 7.571 (scored by 24,652 users)']"
495,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Aniplex of America'],"['Favorites: 3,396']",['Popularity: #260'],"['Score: 7.571 (scored by 425,484 users)']"
496,"['Genres: Comedy, Romance']",['Broadcast: Thursdays at 21:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,278']",['Popularity: #786'],"['Score: 7.571 (scored by 120,951 users)']"
497,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Funimation'],['Favorites: 146'],['Popularity: #2896'],"['Score: 7.571 (scored by 21,678 users)']"
498,"['Genres: Action, Fantasy']",['Broadcast: Wednesdays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,282']",['Popularity: #1068'],"['Score: 7.571 (scored by 86,571 users)']"
499,"['Genres: Action, Adventure, Comedy, Mystery']",[],['Licensors: Discotek Media'],['Favorites: 17'],['Popularity: #5795'],"['Score: 7.561 (scored by 4,719 users)']"
500,"['Genres: Comedy, Gourmet, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 250'],['Popularity: #2327'],"['Score: 7.561 (scored by 28,030 users)']"
501,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #3786'],"['Score: 7.561 (scored by 14,826 users)']"
502,"['Genres: Action, Drama, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 372'],['Popularity: #2725'],"['Score: 7.561 (scored by 30,316 users)']"
503,"['Genres: Drama, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 440'],['Popularity: #1991'],"['Score: 7.561 (scored by 39,172 users)']"
504,[],[],"['Licensors: None found, add some']",['Favorites: 597'],['Popularity: #794'],"['Score: 7.561 (scored by 140,057 users)']"
