,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
475,"['Genres: Comedy, Ecchi']",[],['Licensors: Funimation'],['Favorites: 30'],['Popularity: #3549'],"['Score: 6.801 (scored by 13,200 users)']"
476,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 1'],['Popularity: #8754'],"['Score: 6.801 (scored by 1,529 users)']"
477,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Bandai Entertainment, Media Blasters, Bandai Visual USA']",['Favorites: 14'],['Popularity: #6568'],"['Score: 6.801 (scored by 2,875 users)']"
478,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #13188'],['Score: 6.801 (scored by 305 users)']
479,[],[],"['Licensors: None found, add some']",['Favorites: 21'],['Popularity: #3582'],"['Score: 6.801 (scored by 14,128 users)']"
480,"['Genres: Action, Fantasy']",['Broadcast: Fridays at 21:30 (JST)'],['Licensors: Funimation'],['Favorites: 235'],['Popularity: #2221'],"['Score: 6.801 (scored by 23,078 users)']"
481,"['Genres: Action, Drama, Romance, Sci-Fi']",['Broadcast: Not scheduled once per week'],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #3438'],"['Score: 6.801 (scored by 15,337 users)']"
482,[],[],"['Licensors: None found, add some']",['Favorites: 45'],['Popularity: #3519'],"['Score: 6.801 (scored by 12,920 users)']"
483,[],[],['Licensors: Sentai Filmworks'],['Favorites: 30'],['Popularity: #2932'],"['Score: 6.801 (scored by 23,066 users)']"
484,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #6100'],"['Score: 6.801 (scored by 5,116 users)']"
485,"['Genres: Drama, Horror, Romance, Supernatural']",[],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 382'],['Popularity: #2373'],"['Score: 6.801 (scored by 27,837 users)']"
486,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8761'],"['Score: 6.801 (scored by 1,728 users)']"
487,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Thursdays at 01:15 (JST)'],"['Licensors: Nozomi Entertainment, Geneon Entertainment USA']",['Favorites: 8'],['Popularity: #5636'],"['Score: 6.801 (scored by 4,854 users)']"
488,"['Genres: Comedy, Sci-Fi']",[],"['Licensors: Nozomi Entertainment, Bandai Entertainment']",['Favorites: 1'],['Popularity: #9960'],['Score: 6.801 (scored by 961 users)']
489,"['Genres: Drama, Girls Love, Horror']",['Broadcast: Saturdays at 01:55 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,556']",['Popularity: #780'],"['Score: 6.801 (scored by 125,962 users)']"
490,[],[],"['Licensors: None found, add some']",['Favorites: 69'],['Popularity: #4408'],"['Score: 6.801 (scored by 7,687 users)']"
491,[],[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #6485'],"['Score: 6.801 (scored by 3,635 users)']"
492,"['Genres: Action, Comedy, Romance']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 884'],['Popularity: #574'],"['Score: 6.801 (scored by 189,569 users)']"
493,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #6705'],"['Score: 6.801 (scored by 2,223 users)']"
494,"['Genres: Action, Comedy, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #6142'],"['Score: 6.801 (scored by 4,678 users)']"
495,"['Genres: Action, Adventure']",['Broadcast: Tuesdays at 18:30 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 3'],['Popularity: #10639'],['Score: 6.801 (scored by 465 users)']
496,[],['Broadcast: Saturdays at 23:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 227'],['Popularity: #3059'],"['Score: 6.791 (scored by 15,574 users)']"
497,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Tuesdays at 02:12 (JST)'],['Licensors: Funimation'],['Favorites: 230'],['Popularity: #2377'],"['Score: 6.791 (scored by 30,671 users)']"
498,"['Genres: Action, Horror, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 13'],['Popularity: #5866'],"['Score: 6.791 (scored by 2,463 users)']"
499,"['Genres: Action, Sci-Fi, Sports']",['Broadcast: Wednesdays at 00:56 (JST)'],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6267'],"['Score: 6.791 (scored by 3,927 users)']"
