,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
487,"['Genres: Adventure, Drama, Sci-Fi']",[],['Licensors: Discotek Media'],['Favorites: 169'],['Popularity: #6032'],"['Score: 8.081 (scored by 3,986 users)']"
488,[],['Broadcast: Fridays at 00:00 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 7,590']",['Popularity: #387'],"['Score: 8.071 (scored by 237,560 users)']"
489,"['Genres: Action, Sci-Fi, Supernatural']",['Broadcast: Sundays at 01:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 746'],['Popularity: #1498'],"['Score: 8.071 (scored by 49,309 users)']"
490,[],['Broadcast: Tuesdays at 01:35 (JST)'],['Licensors: Discotek Media'],['Favorites: 496'],['Popularity: #1509'],"['Score: 8.071 (scored by 75,057 users)']"
491,"['Genres: Drama, Supernatural']",['Broadcast: Unknown'],"['Licensors: Sentai Filmworks, Aniplex of America']","['Favorites: 47,217']",['Popularity: #28'],"['Score: 8.071 (scored by 1,228,491 users)']"
492,"['Genres: Action, Mystery, Sci-Fi']",['Broadcast: Fridays at Unknown'],['Licensors: Funimation'],"['Favorites: 16,258']",['Popularity: #158'],"['Score: 8.071 (scored by 422,373 users)']"
493,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 35'],['Popularity: #2733'],"['Score: 8.071 (scored by 31,335 users)']"
494,"['Genres: Action, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #3190'],"['Score: 8.071 (scored by 22,819 users)']"
495,"['Genres: Action, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 50'],['Popularity: #3385'],"['Score: 8.071 (scored by 15,408 users)']"
496,[],['Broadcast: Sundays at 23:30 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,280']",['Popularity: #700'],"['Score: 8.071 (scored by 166,467 users)']"
497,"['Genres: Action, Mystery, Sci-Fi']",[],"['Licensors: Bandai Entertainment, Manga Entertainment']",['Favorites: 56'],['Popularity: #3247'],"['Score: 8.071 (scored by 15,346 users)']"
498,[],['Broadcast: Sundays at 01:58 (JST)'],"['Licensors: None found, add some']","['Favorites: 20,454']",['Popularity: #110'],"['Score: 8.071 (scored by 666,583 users)']"
499,"['Genres: Action, Comedy, Mystery, Supernatural']",['Broadcast: Fridays at 02:19 (JST)'],['Licensors: Funimation'],"['Favorites: 3,453']",['Popularity: #536'],"['Score: 8.071 (scored by 201,428 users)']"
500,"['Genres: Action, Comedy, Mystery, Supernatural']",[],['Licensors: Funimation'],"['Favorites: 1,088']",['Popularity: #929'],"['Score: 8.071 (scored by 114,616 users)']"
501,"['Genres: Comedy, Fantasy']",['Broadcast: Saturdays at 17:35 (JST)'],"['Licensors: None found, add some']","['Favorites: 2,250']",['Popularity: #790'],"['Score: 8.071 (scored by 131,061 users)']"
502,"['Genres: Comedy, Drama, Romance']",['Broadcast: Fridays at 18:00 (JST)'],"['Licensors: Funimation, Discotek Media']","['Favorites: 1,266']",['Popularity: #2494'],"['Score: 8.061 (scored by 25,785 users)']"
503,"['Genres: Adventure, Drama, Romance, Sci-Fi']",['Broadcast: Sundays at 07:00 (JST)'],"['Licensors: Funimation, Bandai Entertainment']","['Favorites: 8,959']",['Popularity: #477'],"['Score: 8.061 (scored by 177,972 users)']"
504,"['Genres: Fantasy, Supernatural']",['Broadcast: Sundays at 01:30 (JST)'],['Licensors: Funimation'],"['Favorites: 10,936']",['Popularity: #182'],"['Score: 8.061 (scored by 350,201 users)']"
505,"['Genres: Drama, Mystery']",[],['Licensors: GKIDS'],"['Favorites: 2,410']",['Popularity: #796'],"['Score: 8.061 (scored by 148,775 users)']"
506,[],[],"['Licensors: None found, add some']",['Favorites: 124'],['Popularity: #2960'],"['Score: 8.061 (scored by 21,246 users)']"
507,"['Genres: Action, Comedy']",['Broadcast: Unknown'],"['Licensors: Funimation, Discotek Media']","['Favorites: 3,428']",['Popularity: #747'],"['Score: 8.061 (scored by 151,624 users)']"
508,[],['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: Funimation'],"['Favorites: 12,759']",['Popularity: #26'],"['Score: 8.061 (scored by 1,339,478 users)']"
509,"['Genres: Action, Comedy, Mystery']",['Broadcast: Unknown'],"['Licensors: ADV Films, Discotek Media']",['Favorites: 153'],['Popularity: #4058'],"['Score: 8.061 (scored by 10,379 users)']"
510,[],[],"['Licensors: None found, add some']",['Favorites: 89'],['Popularity: #5740'],"['Score: 8.061 (scored by 3,799 users)']"
511,"['Genres: Action, Comedy, Fantasy, Horror']",['Broadcast: Mondays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 7,716']",['Popularity: #401'],"['Score: 8.061 (scored by 246,948 users)']"
512,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 1,067']",['Popularity: #577'],"['Score: 8.061 (scored by 178,294 users)']"
513,[],[],['Licensors: Sentai Filmworks'],['Favorites: 86'],['Popularity: #3607'],"['Score: 8.061 (scored by 14,560 users)']"
514,"['Genres: Drama, Mystery, Romance']",['Broadcast: Saturdays at 01:23 (JST)'],['Licensors: Funimation'],"['Favorites: 7,991']",['Popularity: #380'],"['Score: 8.061 (scored by 220,341 users)']"
515,"['Genres: Comedy, Slice of Life']",[],['Licensors: Sentai Filmworks'],['Favorites: 26'],['Popularity: #5304'],"['Score: 8.061 (scored by 5,779 users)']"
516,"['Genres: Adventure, Award Winning, Drama, Mystery, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Maiden Japan'],"['Favorites: 1,604']",['Popularity: #1441'],"['Score: 8.051 (scored by 42,046 users)']"
517,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 433'],['Popularity: #704'],"['Score: 8.051 (scored by 188,902 users)']"
518,"['Genres: Action, Drama, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 25'],['Popularity: #4562'],"['Score: 8.051 (scored by 7,061 users)']"
519,[],['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 496'],['Popularity: #3317'],"['Score: 8.051 (scored by 11,949 users)']"
520,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,977']",['Popularity: #966'],"['Score: 8.051 (scored by 113,246 users)']"
521,"['Genres: Comedy, Drama, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 100'],['Popularity: #2400'],"['Score: 8.051 (scored by 32,732 users)']"
522,[],[],"['Licensors: None found, add some']",['Favorites: 386'],['Popularity: #3610'],"['Score: 8.051 (scored by 10,113 users)']"
523,"['Genres: Avant Garde, Award Winning, Fantasy, Horror, Mystery, Sci-Fi, Suspense']",[],"['Licensors: None found, add some']","['Favorites: 4,164']",['Popularity: #400'],"['Score: 8.041 (scored by 247,539 users)']"
524,"['Genres: Adventure, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 355'],['Popularity: #2708'],"['Score: 8.041 (scored by 33,720 users)']"
525,"['Genres: Action, Drama, Supernatural']",['Broadcast: Sundays at 02:08 (JST)'],"['Licensors: None found, add some']","['Favorites: 24,506']",['Popularity: #119'],"['Score: 8.041 (scored by 594,910 users)']"
526,[],[],"['Licensors: None found, add some']",['Favorites: 59'],['Popularity: #6799'],"['Score: 8.041 (scored by 2,552 users)']"
527,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 45'],['Popularity: #2749'],"['Score: 8.041 (scored by 30,642 users)']"
528,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Saturdays at 01:05 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 500'],['Popularity: #1768'],"['Score: 8.041 (scored by 12,561 users)']"
529,"['Genres: Action, Comedy, Ecchi']",['Broadcast: Fridays at 02:05 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 36,371']",['Popularity: #50'],"['Score: 8.041 (scored by 902,150 users)']"
530,"['Genres: Action, Adventure, Fantasy, Romance']",['Broadcast: Tuesdays at 23:00 (JST)'],['Licensors: Funimation'],"['Favorites: 15,174']",['Popularity: #200'],"['Score: 8.031 (scored by 389,600 users)']"
531,[],['Broadcast: Thursdays at 23:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 567'],['Popularity: #3531'],"['Score: 8.031 (scored by 14,587 users)']"
532,[],['Broadcast: Sundays at 02:35 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 17,132']",['Popularity: #152'],"['Score: 8.031 (scored by 459,461 users)']"
533,"['Genres: Adventure, Comedy, Mystery']",[],['Licensors: Funimation'],['Favorites: 72'],['Popularity: #2522'],"['Score: 8.031 (scored by 37,805 users)']"
534,"['Genres: Adventure, Comedy, Mystery']",[],['Licensors: Funimation'],['Favorites: 94'],['Popularity: #2603'],"['Score: 8.031 (scored by 35,259 users)']"
535,"['Genres: Action, Avant Garde, Comedy, Sci-Fi']",[],"['Licensors: Funimation, Synch-Point']","['Favorites: 28,226']",['Popularity: #218'],"['Score: 8.031 (scored by 410,132 users)']"
536,"['Genres: Action, Comedy']",['Broadcast: Tuesdays at 02:28 (JST)'],"['Licensors: ADV Films, Funimation']","['Favorites: 2,893']",['Popularity: #754'],"['Score: 8.031 (scored by 170,145 users)']"
537,"['Genres: Drama, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 56'],['Popularity: #3928'],"['Score: 8.031 (scored by 12,432 users)']"
538,"['Genres: Action, Adventure, Drama']",['Broadcast: Saturdays at Unknown'],"['Licensors: None found, add some']",['Favorites: 806'],['Popularity: #4000'],"['Score: 8.031 (scored by 11,004 users)']"
539,"['Genres: Adventure, Comedy, Ecchi']",[],"['Licensors: ADV Films, Media Blasters, Discotek Media']","['Favorites: 5,296']",['Popularity: #586'],"['Score: 8.031 (scored by 194,593 users)']"
540,[],[],"['Licensors: None found, add some']",['Favorites: 87'],['Popularity: #2102'],"['Score: 8.031 (scored by 30,694 users)']"
541,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: Media Blasters, Discotek Media']","['Favorites: 2,367']",['Popularity: #1452'],"['Score: 8.031 (scored by 43,346 users)']"
542,"['Genres: Comedy, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 403'],['Popularity: #1616'],"['Score: 8.031 (scored by 63,129 users)']"
543,"['Genres: Action, Drama, Mystery, Supernatural, Suspense']",[],['Licensors: Aniplex of America'],['Favorites: 654'],['Popularity: #989'],"['Score: 8.031 (scored by 133,038 users)']"
544,"['Genres: Adventure, Comedy, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 706'],['Popularity: #618'],"['Score: 8.031 (scored by 207,452 users)']"
545,"['Genres: Comedy, Romance']",['Broadcast: Unknown'],['Licensors: Discotek Media'],"['Favorites: 9,582']",['Popularity: #351'],"['Score: 8.031 (scored by 276,186 users)']"
546,"['Genres: Adventure, Fantasy, Romance']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 199'],['Popularity: #3224'],"['Score: 8.031 (scored by 17,426 users)']"
547,[],['Broadcast: Sundays at 02:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 12,051']",['Popularity: #396'],"['Score: 8.031 (scored by 250,907 users)']"
548,"['Genres: Award Winning, Comedy, Sci-Fi']",[],['Licensors: Funimation'],"['Favorites: 3,807']",['Popularity: #397'],"['Score: 8.031 (scored by 284,035 users)']"
549,[],['Broadcast: Tuesdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 655'],['Popularity: #3104'],"['Score: 8.031 (scored by 17,333 users)']"
550,"['Genres: Comedy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 425'],['Popularity: #938'],"['Score: 8.031 (scored by 135,666 users)']"
551,"['Genres: Romance, Supernatural']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 5,898']",['Popularity: #429'],"['Score: 8.031 (scored by 181,022 users)']"
552,"['Genres: Award Winning, Drama']",[],"['Licensors: None found, add some']",['Favorites: 474'],['Popularity: #1973'],"['Score: 8.021 (scored by 51,821 users)']"
553,"['Genres: Comedy, Supernatural']",['Broadcast: Thursdays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 1,441']",['Popularity: #1096'],"['Score: 8.021 (scored by 74,974 users)']"
554,[],['Broadcast: Sundays at 17:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 302'],['Popularity: #2048'],"['Score: 8.021 (scored by 52,769 users)']"
555,[],[],['Licensors: Funimation'],"['Favorites: 1,207']",['Popularity: #784'],"['Score: 8.021 (scored by 157,764 users)']"
556,"['Genres: Action, Adventure, Comedy']",['Broadcast: Tuesdays at 18:00 (JST)'],['Licensors: Funimation'],"['Favorites: 13,494']",['Popularity: #272'],"['Score: 8.021 (scored by 277,662 users)']"
557,"['Genres: Sci-Fi, Slice of Life']",[],"['Licensors: None found, add some']","['Favorites: 1,227']",['Popularity: #1204'],"['Score: 8.021 (scored by 76,185 users)']"
558,[],[],"['Licensors: None found, add some']",['Favorites: 66'],['Popularity: #5956'],"['Score: 8.021 (scored by 5,525 users)']"
559,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Sundays at 17:00 (JST)'],['Licensors: Aniplex of America'],"['Favorites: 8,889']",['Popularity: #142'],"['Score: 8.021 (scored by 524,995 users)']"
560,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 215'],['Popularity: #4332'],"['Score: 8.021 (scored by 7,726 users)']"
561,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 173'],['Popularity: #4640'],"['Score: 8.021 (scored by 7,641 users)']"
562,"['Genres: Gourmet, Ecchi']",['Broadcast: Wednesdays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,619']",['Popularity: #155'],"['Score: 8.021 (scored by 559,780 users)']"
563,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Fridays at 18:30 (JST)'],"['Licensors: Funimation, Central Park Media, Enoki Films']",['Favorites: 826'],['Popularity: #2399'],"['Score: 8.021 (scored by 36,325 users)']"
564,"['Genres: Action, Sci-Fi']",['Broadcast: Fridays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 3,709']",['Popularity: #557'],"['Score: 8.021 (scored by 195,274 users)']"
565,"['Genres: Action, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 611'],['Popularity: #2397'],"['Score: 8.011 (scored by 32,093 users)']"
566,[],['Broadcast: Tuesdays at 07:30 (JST)'],['Licensors: Muse Communication'],['Favorites: 252'],['Popularity: #5085'],"['Score: 8.011 (scored by 8,651 users)']"
567,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Aniplex of America'],"['Favorites: 2,064']",['Popularity: #1001'],"['Score: 8.011 (scored by 68,761 users)']"
568,"['Genres: Award Winning, Drama']",['Broadcast: Fridays at 00:45 (JST)'],['Licensors: Maiden Japan'],"['Favorites: 1,740']",['Popularity: #755'],"['Score: 8.011 (scored by 120,520 users)']"
569,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:28 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 27,395']",['Popularity: #82'],"['Score: 8.011 (scored by 797,094 users)']"
570,"['Genres: Adventure, Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #2987'],"['Score: 8.011 (scored by 26,146 users)']"
571,"['Genres: Action, Adventure, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 290'],['Popularity: #4737'],"['Score: 8.011 (scored by 7,181 users)']"
572,"['Genres: Action, Award Winning, Drama, Sci-Fi']",[],['Licensors: Funimation'],"['Favorites: 1,812']",['Popularity: #373'],"['Score: 8.011 (scored by 322,497 users)']"
573,"['Genres: Comedy, Drama, Romance']",['Broadcast: Fridays at 00:35 (JST)'],"['Licensors: VIZ Media, Discotek Media']","['Favorites: 4,103']",['Popularity: #839'],"['Score: 8.011 (scored by 80,832 users)']"
574,"['Genres: Comedy, Romance']",['Broadcast: Fridays at 01:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 21,955']",['Popularity: #101'],"['Score: 8.011 (scored by 692,082 users)']"
575,"['Genres: Comedy, Romance, Supernatural']",['Broadcast: Tuesdays at 01:35 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 2,013']",['Popularity: #641'],"['Score: 8.011 (scored by 186,577 users)']"
576,"['Genres: Drama, Mystery, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 262'],['Popularity: #1765'],"['Score: 8.011 (scored by 50,109 users)']"
577,"['Genres: Adventure, Drama, Romance, Sci-Fi']",[],['Licensors: Bandai Entertainment'],"['Favorites: 1,021']",['Popularity: #2197'],"['Score: 8.011 (scored by 42,695 users)']"
578,"['Genres: Fantasy, Sci-Fi, Slice of Life']",[],['Licensors: Nozomi Entertainment'],['Favorites: 75'],['Popularity: #3381'],"['Score: 8.001 (scored by 16,330 users)']"
579,"['Genres: Drama, Romance, Supernatural']",['Broadcast: Fridays at 01:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 26,995']",['Popularity: #79'],"['Score: 8.001 (scored by 726,399 users)']"
580,"['Genres: Drama, Mystery, Romance, Supernatural']",['Broadcast: Tuesdays at 01:15 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,708']",['Popularity: #1324'],"['Score: 8.001 (scored by 66,070 users)']"
581,"['Genres: Drama, Fantasy']",[],"['Licensors: Funimation, Aniplex of America']",['Favorites: 176'],['Popularity: #1374'],"['Score: 8.001 (scored by 72,356 users)']"
582,[],['Broadcast: Wednesdays at 00:30 (JST)'],['Licensors: Ponycan USA'],"['Favorites: 6,753']",['Popularity: #467'],"['Score: 8.001 (scored by 179,454 users)']"
583,[],['Broadcast: Thursdays at 00:30 (JST)'],['Licensors: Crunchyroll'],"['Favorites: 2,471']",['Popularity: #806'],"['Score: 8.001 (scored by 139,462 users)']"
584,"['Genres: Drama, Romance']",['Broadcast: Wednesdays at 00:59 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 12,436']",['Popularity: #174'],"['Score: 8.001 (scored by 421,140 users)']"
585,"['Genres: Fantasy, Mystery']",['Broadcast: Saturdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 573'],['Popularity: #1897'],"['Score: 8.001 (scored by 36,234 users)']"
586,"['Genres: Drama, Romance, Sports']",['Broadcast: Sundays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 541'],['Popularity: #3505'],"['Score: 8.001 (scored by 9,924 users)']"
587,"['Genres: Adventure, Drama, Sci-Fi, Supernatural']",[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 355'],['Popularity: #2472'],"['Score: 8.001 (scored by 33,430 users)']"
588,"['Genres: Drama, Fantasy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 37'],['Popularity: #5148'],"['Score: 8.001 (scored by 5,043 users)']"
589,[],[],['Licensors: Funimation'],"['Favorites: 1,759']",['Popularity: #377'],"['Score: 7.991 (scored by 302,337 users)']"
590,"['Genres: Action, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 148'],['Popularity: #2061'],"['Score: 7.991 (scored by 31,789 users)']"
591,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 971'],['Popularity: #431'],"['Score: 7.991 (scored by 240,621 users)']"
592,"['Genres: Sci-Fi, Slice of Life']",[],"['Licensors: NYAV Post, Pied Piper']",['Favorites: 587'],['Popularity: #1623'],"['Score: 7.991 (scored by 54,720 users)']"
593,[],[],"['Licensors: None found, add some']",['Favorites: 108'],['Popularity: #1992'],"['Score: 7.991 (scored by 34,007 users)']"
594,[],['Broadcast: Thursdays at 23:30 (JST)'],['Licensors: Funimation'],"['Favorites: 2,022']",['Popularity: #698'],"['Score: 7.991 (scored by 130,292 users)']"
595,"['Genres: Action, Sci-Fi']",[],"['Licensors: Bandai Entertainment, Manga Entertainment']",['Favorites: 45'],['Popularity: #3803'],"['Score: 7.991 (scored by 10,724 users)']"
596,"['Genres: Comedy, Fantasy']",['Broadcast: Tuesdays at 02:00 (JST)'],['Licensors: Funimation'],"['Favorites: 2,049']",['Popularity: #1119'],"['Score: 7.991 (scored by 87,027 users)']"
597,"['Genres: Comedy, Romance']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 761'],['Popularity: #1355'],"['Score: 7.991 (scored by 88,774 users)']"
598,"['Genres: Action, Adventure, Drama, Fantasy']",['Broadcast: Wednesdays at 22:00 (JST)'],['Licensors: Funimation'],"['Favorites: 25,347']",['Popularity: #69'],"['Score: 7.991 (scored by 905,022 users)']"
599,"['Genres: Fantasy, Slice of Life']",['Broadcast: Thursdays at 00:00 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 16,618']",['Popularity: #106'],"['Score: 7.971 (scored by 697,710 users)']"
600,"['Genres: Action, Sci-Fi']",[],['Licensors: Manga Entertainment'],['Favorites: 236'],['Popularity: #2070'],"['Score: 7.981 (scored by 38,439 users)']"
601,"['Genres: Comedy, Fantasy']",['Broadcast: Saturdays at 18:25 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,023']",['Popularity: #1486'],"['Score: 7.981 (scored by 21,267 users)']"
602,"['Genres: Drama, Fantasy, Romance']",['Broadcast: Thursdays at 22:00 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 9,333']",['Popularity: #338'],"['Score: 7.981 (scored by 245,913 users)']"
603,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Thursdays at 19:30 (JST)'],['Licensors: VIZ Media'],"['Favorites: 74,507']",['Popularity: #8'],"['Score: 7.981 (scored by 1,839,309 users)']"
604,[],['Broadcast: Unknown'],['Licensors: Nozomi Entertainment'],['Favorites: 183'],['Popularity: #3066'],"['Score: 7.981 (scored by 22,128 users)']"
605,"['Genres: Drama, Romance']",['Broadcast: Saturdays at 00:00 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 9,514']",['Popularity: #146'],"['Score: 7.981 (scored by 540,778 users)']"
606,[],[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #10338'],"['Score: 7.981 (scored by 1,263 users)']"
607,"['Genres: Comedy, Drama, Mystery, Supernatural']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 4,311']",['Popularity: #705'],"['Score: 7.981 (scored by 116,307 users)']"
608,"['Genres: Comedy, Slice of Life']",['Broadcast: Tuesdays at 01:25 (JST)'],"['Licensors: ADV Films, Sentai Filmworks']","['Favorites: 5,976']",['Popularity: #667'],"['Score: 7.981 (scored by 143,037 users)']"
609,"['Genres: Comedy, Drama, Slice of Life, Supernatural']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 140'],['Popularity: #5047'],"['Score: 7.981 (scored by 4,202 users)']"
610,[],['Broadcast: Saturdays at 01:05 (JST)'],"['Licensors: None found, add some']",['Favorites: 801'],['Popularity: #1568'],"['Score: 7.981 (scored by 73,347 users)']"
611,[],[],"['Licensors: None found, add some']",['Favorites: 151'],['Popularity: #2357'],"['Score: 7.981 (scored by 43,459 users)']"
612,"['Genres: Drama, Romance']",['Broadcast: Wednesdays at 00:59 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 1,526']",['Popularity: #454'],"['Score: 7.981 (scored by 251,622 users)']"
613,"['Genres: Drama, Fantasy, Romance']",['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,664']",['Popularity: #627'],"['Score: 7.971 (scored by 187,404 users)']"
614,"['Genres: Comedy, Slice of Life']",[],['Licensors: Nozomi Entertainment'],['Favorites: 28'],['Popularity: #4382'],"['Score: 7.971 (scored by 9,413 users)']"
615,"['Genres: Action, Mystery, Supernatural']",['Broadcast: Saturdays at 23:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 757'],['Popularity: #538'],"['Score: 7.971 (scored by 194,414 users)']"
616,"['Genres: Adventure, Drama, Supernatural']",['Broadcast: Sundays at 19:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,143']",['Popularity: #1008'],"['Score: 7.971 (scored by 25,907 users)']"
617,"['Genres: Drama, Fantasy, Mystery']",['Broadcast: Thursdays at 02:28 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']","['Favorites: 7,114']",['Popularity: #815'],"['Score: 7.971 (scored by 95,478 users)']"
618,[],['Broadcast: Sundays at 19:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,053']",['Popularity: #2533'],"['Score: 7.971 (scored by 22,690 users)']"
619,"['Genres: Action, Comedy, Drama']",['Broadcast: Unknown'],['Licensors: Geneon Entertainment USA'],['Favorites: 983'],['Popularity: #2504'],"['Score: 7.971 (scored by 32,657 users)']"
620,"['Genres: Action, Sports']",[],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #4489'],"['Score: 7.971 (scored by 10,979 users)']"
621,"['Genres: Drama, Romance']",[],"['Licensors: ADV Films, Aniplex of America']",['Favorites: 362'],['Popularity: #2134'],"['Score: 7.971 (scored by 44,825 users)']"
622,"['Genres: Action, Adventure, Supernatural']",[],['Licensors: Discotek Media'],['Favorites: 911'],['Popularity: #1837'],"['Score: 7.971 (scored by 56,891 users)']"
623,"['Genres: Adventure, Award Winning, Sci-Fi']",[],"['Licensors: NYAV Post, GKIDS']","['Favorites: 1,372']",['Popularity: #791'],"['Score: 7.971 (scored by 127,641 users)']"
624,"['Genres: Gourmet, Ecchi']",['Broadcast: Mondays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 1,398']",['Popularity: #265'],"['Score: 7.971 (scored by 403,261 users)']"
625,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Aniplex of America'],['Favorites: 920'],['Popularity: #907'],"['Score: 7.971 (scored by 123,017 users)']"
626,"['Genres: Action, Fantasy']",['Broadcast: Fridays at 22:00 (JST)'],"['Licensors: Funimation, Crunchyroll']","['Favorites: 11,373']",['Popularity: #181'],"['Score: 7.971 (scored by 459,988 users)']"
627,[],[],['Licensors: Funimation'],['Favorites: 254'],['Popularity: #2181'],"['Score: 7.971 (scored by 33,352 users)']"
628,"['Genres: Comedy, Slice of Life, Supernatural']",['Broadcast: Wednesdays at 00:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 956'],['Popularity: #1861'],"['Score: 7.961 (scored by 40,149 users)']"
629,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Wednesdays at 19:00 (JST)'],"['Licensors: Funimation, Harmony Gold']","['Favorites: 14,554']",['Popularity: #147'],"['Score: 7.961 (scored by 626,536 users)']"
630,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Thursdays at 19:00 (JST)'],"['Licensors: Discotek Media, Manga Entertainment']","['Favorites: 2,168']",['Popularity: #1598'],"['Score: 7.961 (scored by 42,206 users)']"
631,[],[],"['Licensors: None found, add some']",['Favorites: 94'],['Popularity: #5133'],"['Score: 7.971 (scored by 5,245 users)']"
632,"['Genres: Drama, Romance, Supernatural']",['Broadcast: Fridays at 01:00 (JST)'],"['Licensors: ADV Films, Funimation']","['Favorites: 4,325']",['Popularity: #823'],"['Score: 7.961 (scored by 132,884 users)']"
633,"['Genres: Award Winning, Drama, Mystery, Sci-Fi']",[],"['Licensors: Maiden Japan, Manga Entertainment, Bandai Visual USA']",['Favorites: 691'],['Popularity: #3493'],"['Score: 7.961 (scored by 14,920 users)']"
