,anime_genres,anime_broadcast,anime_licensors,anime_favorites,anime_popularity,anime_score
310,"['Genres: Comedy, Drama, Romance']",['Broadcast: Sundays at 09:30 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 47'],['Popularity: #5597'],"['Score: 7.161 (scored by 3,844 users)']"
311,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Tuesdays at 18:30 (JST)'],['Licensors: ADV Films'],['Favorites: 77'],['Popularity: #4376'],"['Score: 7.161 (scored by 8,845 users)']"
312,"['Genres: Drama, Romance, Slice of Life']",['Broadcast: Thursdays at 18:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #8050'],"['Score: 7.161 (scored by 1,161 users)']"
313,"['Genres: Action, Comedy']",['Broadcast: Tuesdays at 18:00 (JST)'],['Licensors: VIZ Media'],['Favorites: 288'],['Popularity: #1985'],"['Score: 7.161 (scored by 46,135 users)']"
314,"['Genres: Comedy, Romance']",[],['Licensors: Sentai Filmworks'],['Favorites: 50'],['Popularity: #2335'],"['Score: 7.161 (scored by 37,432 users)']"
315,"['Genres: Action, Adventure, Comedy, Fantasy']",[],['Licensors: The Pokemon Company International'],['Favorites: 38'],['Popularity: #3425'],"['Score: 7.161 (scored by 19,725 users)']"
316,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #7149'],"['Score: 7.161 (scored by 2,784 users)']"
317,[],[],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #7536'],"['Score: 7.161 (scored by 2,406 users)']"
318,"['Genres: Action, Comedy, Drama']",['Broadcast: Tuesdays at 02:00 (JST)'],"['Licensors: ADV Films, Funimation']",['Favorites: 123'],['Popularity: #3151'],"['Score: 7.161 (scored by 16,644 users)']"
319,"['Genres: Adventure, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #12814'],['Score: 7.161 (scored by 241 users)']
320,[],[],['Licensors: Funimation'],['Favorites: 11'],['Popularity: #5381'],"['Score: 7.161 (scored by 5,784 users)']"
321,"['Genres: Comedy, Fantasy, Romance, Ecchi']",[],['Licensors: Geneon Entertainment USA'],['Favorites: 20'],['Popularity: #3467'],"['Score: 7.161 (scored by 17,420 users)']"
322,"['Genres: Action, Adventure, Fantasy']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 178'],['Popularity: #2207'],"['Score: 7.161 (scored by 30,569 users)']"
323,"['Genres: Comedy, Fantasy']",['Broadcast: Thursdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 266'],['Popularity: #2297'],"['Score: 7.161 (scored by 29,598 users)']"
324,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #7258'],"['Score: 7.161 (scored by 2,920 users)']"
325,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",[],"['Licensors: None found, add some']",['Favorites: 84'],['Popularity: #3005'],"['Score: 7.161 (scored by 19,581 users)']"
326,"['Genres: Adventure, Drama, Romance']",['Broadcast: Unknown'],"['Licensors: NIS America, Inc.']",['Favorites: 217'],['Popularity: #1901'],"['Score: 7.161 (scored by 40,295 users)']"
327,"['Genres: Comedy, Romance']",['Broadcast: Tuesdays at 22:00 (JST)'],"['Licensors: Discotek Media, Geneon Entertainment USA']",['Favorites: 124'],['Popularity: #3572'],"['Score: 7.161 (scored by 13,409 users)']"
328,[],[],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #6028'],"['Score: 7.161 (scored by 3,493 users)']"
329,"['Genres: Action, Adventure, Fantasy, Romance']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #9305'],"['Score: 7.161 (scored by 1,375 users)']"
330,"['Genres: Action, Comedy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #6847'],"['Score: 7.161 (scored by 2,786 users)']"
331,"['Genres: Action, Comedy, Horror']",[],['Licensors: ADV Films'],['Favorites: 38'],['Popularity: #5246'],"['Score: 7.151 (scored by 4,437 users)']"
332,"['Genres: Comedy, Romance']",['Broadcast: Sundays at 01:00 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 216'],['Popularity: #3198'],"['Score: 7.151 (scored by 14,344 users)']"
333,"['Genres: Action, Adventure, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #9201'],"['Score: 7.151 (scored by 1,153 users)']"
334,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #7478'],"['Score: 7.151 (scored by 1,115 users)']"
335,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #7942'],"['Score: 7.151 (scored by 1,852 users)']"
336,"['Genres: Avant Garde, Drama, Horror, Mystery, Supernatural']",['Broadcast: Thursdays at 01:45 (JST)'],['Licensors: Nozomi Entertainment'],['Favorites: 997'],['Popularity: #1581'],"['Score: 7.151 (scored by 32,056 users)']"
337,"['Genres: Action, Sci-Fi']",[],['Licensors: Aniplex of America'],['Favorites: 272'],['Popularity: #1913'],"['Score: 7.151 (scored by 42,796 users)']"
338,"['Genres: Adventure, Comedy, Sci-Fi']",['Broadcast: Tuesdays at 18:00 (JST)'],"['Licensors: ADV Films, Discotek Media']",['Favorites: 30'],['Popularity: #6155'],"['Score: 7.151 (scored by 2,885 users)']"
339,"['Genres: Adventure, Drama']",['Broadcast: Sundays at 19:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #9583'],['Score: 7.151 (scored by 742 users)']
340,"['Genres: Action, Mystery']",[],['Licensors: Funimation'],['Favorites: 12'],['Popularity: #4339'],"['Score: 7.151 (scored by 10,703 users)']"
341,"['Genres: Action, Adventure, Comedy, Drama, Fantasy']",['Broadcast: Sundays at 09:00 (JST)'],['Licensors: Flatiron Film Company'],['Favorites: 550'],['Popularity: #1384'],"['Score: 7.151 (scored by 93,090 users)']"
342,"['Genres: Adventure, Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #7194'],"['Score: 7.151 (scored by 3,644 users)']"
343,[],[],"['Licensors: None found, add some']",['Favorites: 0'],['Popularity: #9322'],"['Score: 7.151 (scored by 1,530 users)']"
344,"['Genres: Drama, Horror, Supernatural, Ecchi']",[],['Licensors: ADV Films'],['Favorites: 239'],['Popularity: #1137'],"['Score: 7.151 (scored by 111,001 users)']"
345,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Aniplex of America'],['Favorites: 59'],['Popularity: #2486'],"['Score: 7.151 (scored by 35,988 users)']"
346,"['Genres: Action, Avant Garde, Fantasy, Romance, Sci-Fi']",[],['Licensors: GKIDS'],['Favorites: 68'],['Popularity: #3343'],"['Score: 7.151 (scored by 12,343 users)']"
347,"['Genres: Comedy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 7'],['Popularity: #4724'],"['Score: 7.151 (scored by 8,287 users)']"
348,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #11417'],['Score: 7.151 (scored by 140 users)']
349,"['Genres: Award Winning, Drama']",[],['Licensors: GKIDS'],['Favorites: 25'],['Popularity: #6536'],"['Score: 7.151 (scored by 2,019 users)']"
350,"['Genres: Drama, Fantasy, Romance, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #7338'],"['Score: 7.151 (scored by 1,795 users)']"
351,[],[],"['Licensors: None found, add some']",['Favorites: 70'],['Popularity: #2246'],"['Score: 7.151 (scored by 41,608 users)']"
352,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 357'],['Popularity: #1768'],"['Score: 7.151 (scored by 45,327 users)']"
353,"['Genres: Avant Garde, Drama']",[],['Licensors: Cinelicious Pics'],['Favorites: 632'],['Popularity: #3094'],"['Score: 7.151 (scored by 14,061 users)']"
354,"['Genres: Action, Comedy, Fantasy, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #3987'],"['Score: 7.151 (scored by 9,646 users)']"
355,"['Genres: Action, Adventure, Comedy, Romance, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Bandai Entertainment'],['Favorites: 33'],['Popularity: #4371'],"['Score: 7.151 (scored by 7,632 users)']"
356,[],['Broadcast: Sundays at 10:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #10265'],['Score: 7.151 (scored by 497 users)']
357,"['Genres: Comedy, Romance']",['Broadcast: Mondays at 22:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 1,641']",['Popularity: #990'],"['Score: 7.151 (scored by 99,964 users)']"
358,"['Genres: Comedy, Sci-Fi']",[],['Licensors: Bandai Entertainment'],['Favorites: 14'],['Popularity: #4482'],"['Score: 7.151 (scored by 9,025 users)']"
359,"['Genres: Action, Sci-Fi']",['Broadcast: Thursdays at 21:00 (JST)'],['Licensors: Ponycan USA'],['Favorites: 399'],['Popularity: #1472'],"['Score: 7.151 (scored by 58,378 users)']"
360,"['Genres: Action, Comedy, Supernatural']",['Broadcast: Unknown'],['Licensors: Funimation'],"['Favorites: 3,120']",['Popularity: #358'],"['Score: 7.151 (scored by 307,229 users)']"
361,"['Genres: Drama, Romance']",['Broadcast: Fridays at 00:55 (JST)'],['Licensors: Sentai Filmworks'],"['Favorites: 6,135']",['Popularity: #281'],"['Score: 7.151 (scored by 312,698 users)']"
362,"['Genres: Comedy, Supernatural']",['Broadcast: Saturdays at 17:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 33'],['Popularity: #3494'],"['Score: 7.151 (scored by 13,233 users)']"
363,"['Genres: Comedy, Romance, Sci-Fi, Ecchi']",['Broadcast: Unknown'],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 190'],['Popularity: #2551'],"['Score: 7.151 (scored by 25,758 users)']"
364,"['Genres: Comedy, Drama, Romance, Sci-Fi, Ecchi']",['Broadcast: Unknown'],"['Licensors: Sentai Filmworks, Geneon Entertainment USA']",['Favorites: 45'],['Popularity: #3601'],"['Score: 7.151 (scored by 16,033 users)']"
365,"['Genres: Comedy, Drama, Romance']",[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #6841'],"['Score: 7.151 (scored by 3,150 users)']"
366,"['Genres: Comedy, Girls Love']",[],['Licensors: Nozomi Entertainment'],['Favorites: 2'],['Popularity: #7452'],"['Score: 7.151 (scored by 2,423 users)']"
367,"['Genres: Adventure, Drama, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: ADV Films, Funimation']",['Favorites: 19'],['Popularity: #5726'],"['Score: 7.151 (scored by 3,207 users)']"
368,"['Genres: Award Winning, Sci-Fi']",['Broadcast: Sundays at 00:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 284'],['Popularity: #2300'],"['Score: 7.151 (scored by 26,947 users)']"
369,"['Genres: Mystery, Supernatural, Suspense']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 240'],['Popularity: #2570'],"['Score: 7.151 (scored by 15,383 users)']"
370,"['Genres: Adventure, Fantasy']",['Broadcast: Unknown'],['Licensors: Discotek Media'],['Favorites: 21'],['Popularity: #7049'],"['Score: 7.151 (scored by 3,175 users)']"
371,"['Genres: Comedy, Gourmet']",[],"['Licensors: None found, add some']",['Favorites: 12'],['Popularity: #10123'],['Score: 7.151 (scored by 789 users)']
372,"['Genres: Action, Drama, Sports']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #8839'],"['Score: 7.151 (scored by 1,261 users)']"
373,"['Genres: Adventure, Comedy, Drama, Fantasy']",[],"['Licensors: 4Kids Entertainment, Miramax Films']",['Favorites: 106'],['Popularity: #1704'],"['Score: 7.151 (scored by 72,125 users)']"
374,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #8127'],"['Score: 7.151 (scored by 1,887 users)']"
375,"['Genres: Adventure, Fantasy']",['Broadcast: Mondays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #11001'],['Score: 7.151 (scored by 567 users)']
376,[],[],"['Licensors: None found, add some']",['Favorites: 9'],['Popularity: #9638'],"['Score: 7.151 (scored by 1,304 users)']"
377,"['Genres: Action, Sci-Fi']",['Broadcast: Saturdays at Unknown'],['Licensors: Maiden Japan'],['Favorites: 40'],['Popularity: #7768'],"['Score: 7.151 (scored by 1,123 users)']"
378,"['Genres: Comedy, Fantasy, Slice of Life']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #7727'],"['Score: 7.151 (scored by 1,561 users)']"
379,"['Genres: Action, Fantasy']",['Broadcast: Wednesdays at 00:00 (JST)'],"['Licensors: None found, add some']","['Favorites: 4,441']",['Popularity: #437'],"['Score: 7.151 (scored by 185,424 users)']"
380,"['Genres: Action, Comedy, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 130'],['Popularity: #3710'],"['Score: 7.151 (scored by 14,221 users)']"
381,"['Genres: Action, Horror, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #3413'],"['Score: 7.151 (scored by 19,459 users)']"
382,"['Genres: Comedy, Drama']",['Broadcast: Saturdays at 00:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 459'],['Popularity: #2287'],"['Score: 7.151 (scored by 28,269 users)']"
383,[],['Broadcast: Saturdays at 23:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 121'],['Popularity: #4382'],"['Score: 7.151 (scored by 6,241 users)']"
384,[],[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #4014'],"['Score: 7.151 (scored by 11,182 users)']"
385,"['Genres: Adventure, Romance, Sci-Fi']",[],"['Licensors: Funimation, Bandai Entertainment']",['Favorites: 97'],['Popularity: #3028'],"['Score: 7.141 (scored by 22,482 users)']"
386,[],['Broadcast: Fridays at 02:40 (JST)'],"['Licensors: Bandai Entertainment, Sentai Filmworks, NYAV Post']",['Favorites: 324'],['Popularity: #1662'],"['Score: 7.141 (scored by 43,930 users)']"
387,"['Genres: Action, Fantasy, Supernatural']",[],['Licensors: Discotek Media'],['Favorites: 31'],['Popularity: #3908'],"['Score: 7.141 (scored by 11,047 users)']"
388,"['Genres: Adventure, Comedy, Romance']",['Broadcast: Unknown'],['Licensors: ADV Films'],['Favorites: 795'],['Popularity: #2228'],"['Score: 7.141 (scored by 39,581 users)']"
389,"['Genres: Adventure, Fantasy']",['Broadcast: Sundays at 10:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #10695'],['Score: 7.141 (scored by 305 users)']
390,"['Genres: Action, Adventure, Comedy']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #11195'],['Score: 7.141 (scored by 374 users)']
391,[],['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 10'],['Popularity: #8796'],"['Score: 7.141 (scored by 1,182 users)']"
392,[],[],"['Licensors: None found, add some']",['Favorites: 187'],['Popularity: #2500'],"['Score: 7.141 (scored by 31,158 users)']"
393,[],['Broadcast: Saturdays at 01:35 (JST)'],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #5503'],"['Score: 7.141 (scored by 5,275 users)']"
394,"['Genres: Comedy, Romance']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],['Favorites: 578'],['Popularity: #835'],"['Score: 7.141 (scored by 132,481 users)']"
395,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 32'],['Popularity: #2224'],"['Score: 7.141 (scored by 42,939 users)']"
396,"['Genres: Comedy, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 25'],['Popularity: #3241'],"['Score: 7.141 (scored by 21,437 users)']"
397,[],[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #10165'],['Score: 7.141 (scored by 768 users)']
398,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 77'],['Popularity: #1885'],"['Score: 7.141 (scored by 37,942 users)']"
399,"['Genres: Action, Sci-Fi, Sports']",['Broadcast: Tuesdays at 17:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 11'],['Popularity: #8599'],"['Score: 7.131 (scored by 1,402 users)']"
400,"['Genres: Action, Adventure, Comedy, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 42'],['Popularity: #4828'],"['Score: 7.141 (scored by 8,066 users)']"
401,"['Genres: Action, Fantasy']",['Broadcast: Tuesdays at 20:30 (JST)'],['Licensors: Funimation'],"['Favorites: 3,135']",['Popularity: #266'],"['Score: 7.141 (scored by 385,639 users)']"
402,"['Genres: Adventure, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #6972'],"['Score: 7.141 (scored by 2,956 users)']"
403,"['Genres: Drama, Romance, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: VIZ Media, Sentai Filmworks']",['Favorites: 561'],['Popularity: #1958'],"['Score: 7.141 (scored by 36,567 users)']"
404,"['Genres: Action, Romance, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 3'],['Popularity: #8713'],"['Score: 7.141 (scored by 1,315 users)']"
405,[],[],"['Licensors: None found, add some']",['Favorites: 17'],['Popularity: #5470'],"['Score: 7.141 (scored by 6,719 users)']"
406,"['Genres: Drama, Fantasy, Romance']",['Broadcast: Unknown'],['Licensors: Maiden Japan'],['Favorites: 40'],['Popularity: #4131'],"['Score: 7.141 (scored by 8,730 users)']"
407,[],[],['Licensors: Funimation'],['Favorites: 3'],['Popularity: #6997'],"['Score: 7.141 (scored by 1,931 users)']"
408,[],[],"['Licensors: None found, add some']",['Favorites: 16'],['Popularity: #6775'],"['Score: 7.141 (scored by 2,382 users)']"
409,"['Genres: Action, Horror, Mystery, Suspense']",[],"['Licensors: None found, add some']",['Favorites: 392'],['Popularity: #1908'],"['Score: 7.141 (scored by 51,607 users)']"
410,"['Genres: Action, Adventure, Fantasy']",[],['Licensors: Discotek Media'],['Favorites: 137'],['Popularity: #2787'],"['Score: 7.141 (scored by 22,585 users)']"
411,"['Genres: Comedy, Drama, Slice of Life']",[],['Licensors: Nozomi Entertainment'],['Favorites: 125'],['Popularity: #3099'],"['Score: 7.141 (scored by 14,754 users)']"
412,"['Genres: Comedy, Mystery']",[],"['Licensors: None found, add some']",['Favorites: 6'],['Popularity: #8342'],"['Score: 7.141 (scored by 1,402 users)']"
413,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: Discotek Media, Manga Entertainment']",['Favorites: 84'],['Popularity: #5319'],"['Score: 7.141 (scored by 5,576 users)']"
414,"['Genres: Adventure, Sports']",['Broadcast: Mondays at 19:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #7934'],"['Score: 7.141 (scored by 1,837 users)']"
415,[],[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #5733'],"['Score: 7.141 (scored by 5,181 users)']"
416,"['Genres: Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #10366'],['Score: 7.151 (scored by 457 users)']
417,[],['Broadcast: Tuesdays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 259'],['Popularity: #3543'],"['Score: 7.141 (scored by 10,065 users)']"
418,"['Genres: Drama, Romance']",['Broadcast: Unknown'],['Licensors: Sentai Filmworks'],"['Favorites: 2,952']",['Popularity: #1031'],"['Score: 7.141 (scored by 75,224 users)']"
419,[],[],"['Licensors: None found, add some']",['Favorites: 5'],['Popularity: #13034'],['Score: 7.131 (scored by 504 users)']
420,[],['Broadcast: Sundays at 10:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 79'],['Popularity: #4302'],"['Score: 7.141 (scored by 11,485 users)']"
421,"['Genres: Action, Comedy, Fantasy, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 24'],['Popularity: #5516'],"['Score: 7.141 (scored by 3,540 users)']"
422,[],[],"['Licensors: None found, add some']",['Favorites: 2'],['Popularity: #8094'],"['Score: 7.141 (scored by 2,485 users)']"
423,"['Genres: Adventure, Comedy']",[],"['Licensors: None found, add some']",['Favorites: 4'],['Popularity: #6814'],"['Score: 7.141 (scored by 4,342 users)']"
424,"['Genres: Adventure, Comedy, Fantasy']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 204'],['Popularity: #1688'],"['Score: 7.141 (scored by 50,271 users)']"
425,"['Genres: Action, Adventure, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 232'],['Popularity: #1620'],"['Score: 7.141 (scored by 65,654 users)']"
426,"['Genres: Adventure, Fantasy, Romance']",[],"['Licensors: Media Blasters, Geneon Entertainment USA']",['Favorites: 50'],['Popularity: #4244'],"['Score: 7.141 (scored by 11,839 users)']"
427,"['Genres: Comedy, Slice of Life']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 75'],['Popularity: #4519'],"['Score: 7.141 (scored by 6,669 users)']"
428,"['Genres: Action, Fantasy, Supernatural']",['Broadcast: Saturdays at 01:23 (JST)'],['Licensors: Funimation'],['Favorites: 119'],['Popularity: #2310'],"['Score: 7.141 (scored by 22,668 users)']"
429,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 8'],['Popularity: #6205'],"['Score: 7.141 (scored by 4,471 users)']"
430,[],[],['Licensors: Sentai Filmworks'],['Favorites: 32'],['Popularity: #3382'],"['Score: 7.141 (scored by 17,577 users)']"
431,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Wednesdays at 01:50 (JST)'],"['Licensors: Funimation, Geneon Entertainment USA']",['Favorites: 66'],['Popularity: #4678'],"['Score: 7.141 (scored by 6,543 users)']"
432,"['Genres: Action, Horror, Supernatural']",[],['Licensors: Funimation'],['Favorites: 132'],['Popularity: #1980'],"['Score: 7.141 (scored by 39,718 users)']"
433,"['Genres: Adventure, Drama, Sci-Fi, Supernatural']",['Broadcast: Unknown'],"['Licensors: Media Blasters, NYAV Post']",['Favorites: 31'],['Popularity: #6099'],"['Score: 7.141 (scored by 2,503 users)']"
434,"['Genres: Action, Fantasy']",[],"['Licensors: None found, add some']",['Favorites: 15'],['Popularity: #8448'],"['Score: 7.141 (scored by 2,292 users)']"
435,"['Genres: Action, Supernatural']",[],['Licensors: VIZ Media'],['Favorites: 17'],['Popularity: #4504'],"['Score: 7.141 (scored by 5,462 users)']"
436,"['Genres: Action, Adventure, Drama, Mystery']",['Broadcast: Thursdays at 22:30 (JST)'],['Licensors: Sentai Filmworks'],['Favorites: 559'],['Popularity: #1609'],"['Score: 7.141 (scored by 35,138 users)']"
437,"['Genres: Adventure, Comedy']",['Broadcast: Wednesdays at 19:00 (JST)'],['Licensors: Bandai Entertainment'],['Favorites: 72'],['Popularity: #4898'],"['Score: 7.141 (scored by 5,256 users)']"
438,[],[],"['Licensors: None found, add some']",['Favorites: 39'],['Popularity: #4241'],"['Score: 7.141 (scored by 12,092 users)']"
439,"['Genres: Action, Adventure, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 70'],['Popularity: #3212'],"['Score: 7.131 (scored by 19,382 users)']"
440,"['Genres: Action, Drama']",['Broadcast: Wednesdays at 12:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 123'],['Popularity: #2618'],"['Score: 7.131 (scored by 25,219 users)']"
441,"['Genres: Adventure, Fantasy, Mystery, Supernatural']",[],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #5713'],"['Score: 7.131 (scored by 1,703 users)']"
442,[],['Broadcast: Sundays at 02:00 (JST)'],['Licensors: Aniplex of America'],['Favorites: 568'],['Popularity: #1954'],"['Score: 7.131 (scored by 28,998 users)']"
443,[],[],"['Licensors: None found, add some']",['Favorites: 20'],['Popularity: #4791'],"['Score: 7.131 (scored by 5,086 users)']"
444,"['Genres: Action, Sci-Fi']",['Broadcast: Mondays at 00:00 (JST)'],['Licensors: Funimation'],['Favorites: 214'],['Popularity: #2091'],"['Score: 7.131 (scored by 39,274 users)']"
445,"['Genres: Action, Adventure, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 30'],['Popularity: #8051'],"['Score: 7.131 (scored by 2,058 users)']"
446,[],[],"['Licensors: None found, add some']",['Favorites: 43'],['Popularity: #2415'],"['Score: 7.131 (scored by 31,874 users)']"
447,[],[],['Licensors: Funimation'],['Favorites: 102'],['Popularity: #2093'],"['Score: 7.131 (scored by 41,258 users)']"
448,"['Genres: Comedy, Sci-Fi']",['Broadcast: Saturdays at 08:00 (JST)'],"['Licensors: None found, add some']",['Favorites: 50'],['Popularity: #6351'],"['Score: 7.131 (scored by 3,967 users)']"
449,"['Genres: Comedy, Sci-Fi, Slice of Life']",['Broadcast: Fridays at 01:55 (JST)'],"['Licensors: NIS America, Inc.']","['Favorites: 1,083']",['Popularity: #729'],"['Score: 7.131 (scored by 123,533 users)']"
450,"['Genres: Action, Comedy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 5'],['Popularity: #6914'],"['Score: 7.131 (scored by 2,829 users)']"
451,"['Genres: Action, Adventure, Comedy, Fantasy, Sci-Fi']",[],['Licensors: Funimation'],['Favorites: 32'],['Popularity: #2616'],"['Score: 7.131 (scored by 30,955 users)']"
452,"['Genres: Action, Sci-Fi']",['Broadcast: Unknown'],"['Licensors: None found, add some']",['Favorites: 14'],['Popularity: #7975'],"['Score: 7.131 (scored by 1,367 users)']"
453,"['Genres: Action, Sci-Fi']",[],['Licensors: Sentai Filmworks'],['Favorites: 5'],['Popularity: #6999'],"['Score: 7.131 (scored by 2,292 users)']"
454,"['Genres: Action, Drama, Sci-Fi']",['Broadcast: Unknown'],['Licensors: Funimation'],['Favorites: 111'],['Popularity: #2594'],"['Score: 7.131 (scored by 27,228 users)']"
455,[],[],['Licensors: Funimation'],['Favorites: 144'],['Popularity: #3006'],"['Score: 7.131 (scored by 11,933 users)']"
456,"['Genres: Award Winning, Drama, Romance, Sci-Fi']",[],"['Licensors: ADV Films, GKIDS']",['Favorites: 522'],['Popularity: #1385'],"['Score: 7.131 (scored by 77,071 users)']"
457,"['Genres: Drama, Romance']",['Broadcast: Fridays at 21:00 (JST)'],['Licensors: Funimation'],"['Favorites: 1,750']",['Popularity: #648'],"['Score: 7.131 (scored by 161,448 users)']"
458,"['Genres: Action, Sci-Fi']",['Broadcast: Thursdays at 01:35 (JST)'],['Licensors: Aniplex of America'],['Favorites: 672'],['Popularity: #1297'],"['Score: 7.131 (scored by 76,005 users)']"
459,"['Genres: Action, Drama, Mystery']",['Broadcast: Unknown'],['Licensors: Bandai Entertainment'],['Favorites: 34'],['Popularity: #5149'],"['Score: 7.131 (scored by 2,871 users)']"
460,"['Genres: Action, Comedy, Fantasy']",['Broadcast: Fridays at 18:30 (JST)'],"['Licensors: None found, add some']",['Favorites: 41'],['Popularity: #6252'],"['Score: 7.131 (scored by 4,006 users)']"
461,"['Genres: Action, Sci-Fi']",[],"['Licensors: None found, add some']",['Favorites: 54'],['Popularity: #6070'],"['Score: 7.141 (scored by 2,763 users)']"
462,"['Genres: Comedy, Drama']",[],"['Licensors: None found, add some']",['Favorites: 23'],['Popularity: #7172'],"['Score: 7.131 (scored by 2,275 users)']"
463,"['Genres: Action, Adventure, Drama, Fantasy, Romance']",['Broadcast: Wednesdays at 18:00 (JST)'],"['Licensors: Funimation, Central Park Media']",['Favorites: 121'],['Popularity: #3664'],"['Score: 7.131 (scored by 10,968 users)']"
464,"['Genres: Drama, Suspense']",[],"['Licensors: None found, add some']",['Favorites: 53'],['Popularity: #3905'],"['Score: 7.131 (scored by 10,110 users)']"
